,Depth,Age,Temperature
300,855.5,21339,25.1
301,865.5,21513,24.66
302,875.5,21689,24.02
303,885.5,21869,24.04
304,895.5,22051,24.63
305,905.5,22234,24.67
306,915.5,22419,24.63
307,925.5,22603,23.68
308,935.5,22786,24.26
309,945.5,22968,23.92
310,955.5,23148,24.68
311,965.5,23324,24.26
312,975.5,23497,24.13
313,985.5,23668,24.5
314,995.5,23835,24.22
315,1005.5,24000,24.54
316,1015.5,24162,24.83
317,1025.5,24320,24.83
318,1035.5,24474,25.29
319,1045.5,24622,25.05
320,1055.5,24765,24.97
321,1065.5,24900,24.42
322,1075.5,25031,25.16
323,1085.5,25156,24.54
324,1095.5,25277,24.17
325,1105.5,25394,24.61
326,1115.5,25508,23.8
327,1125.5,25620,24.97
328,1135.5,25729,24.93
329,1145.5,25835,23.92
330,1155.5,25938,25.05
331,1165.5,26038,24.8
332,1175.5,26135,24.43
333,1185.5,26230,23.97
334,1195.5,26325,23.62
335,1205.5,26421,23.97
