,Depth,Age,Temperature
101,,2211,7.9
102,,2232.5,8
103,,2270.5,8.1
104,,2309,7.8
105,,2354.5,7.5
106,,2401.5,7.8
107,,2451.5,7.5
108,,2509,7.7
109,,2573.5,7.8
110,,2648,8.1
111,,2693.5,7.7
112,,2746.5,8.4
113,,2804.5,7.9
114,,2864.5,8.1
115,,2918,8.4
116,,2960.5,8.5
117,,2999.5,7.5
118,,3045.5,7.9
119,,3075.5,8
120,,3112.5,7.8
121,,3149,8.5
122,,3185.5,8.2
123,,3218.5,8.1
124,,3258,8
125,,3301,8.6
126,,3337.5,8.5
127,,3374.5,7.8
128,,3417,8.1
129,,3462,7.9
130,,3506.5,8.1
131,,3547,8
132,,3582.5,8.3
133,,3629,7.7
134,,3659.5,8.1
135,,3690.5,8.3
136,,3721,8.2
137,,3751.5,8.2
138,,3782.5,8.1
139,,3810,8
140,,3856,7.9
141,,3886.5,7.6
142,,3917,8.1
143,,3950.5,8.2
144,,3983,8.2
145,,4016,8.6
146,,4064,8.3
147,,4124.5,8
148,,4212,8.1
149,,4267,8
150,,4310,8.6
151,,4349.5,8
152,,4389.5,7.8
153,,4531.5,7.6
154,,4554,8.5
155,,4585.5,8.6
156,,4619.5,8.2
157,,4654.5,8.2
158,,4703,8.3
159,,4735.5,8.2
160,,4770.5,8.3
161,,4810,7.8
162,,4853,8.4
163,,4940,8.2
164,,4990,8.5
165,,5039,8.4
166,,5084.5,8.2
167,,5125,8.1
168,,5162,8.5
169,,5198.5,8.5
170,,5248.5,8.4
171,,5293,8.4
172,,5335.5,8
173,,5380,8
174,,5439.5,8.4
175,,5518.5,8.3
176,,5607.5,8.2
177,,5765,8.6
178,,5827.5,8.3
179,,5863,8.5
180,,5883,8.2
181,,5900,7.8
182,,5915,7.9
183,,5928,8.2
184,,5937.5,8.4
185,,5955.5,7.9
186,,5967,8.4
187,,5979,8.1
188,,5993,8.3
189,,6009.5,8.3
190,,6030,7.8
191,,6052.5,7.8
192,,6082.5,7.7
193,,6198.5,7.9
194,,6252.5,8.4
195,,6307.5,8.2
196,,6417,8.3
197,,6467.5,8.7
198,,6540,8.6
199,,6627.5,8.7
200,,6719,8.7
201,,6795.5,8.6
202,,6855,8.6
203,,6918,8.3
204,,6973.5,8.6
205,,7029.5,8.6
206,,7093.5,8.6
207,,7168.5,8.7
208,,7241,8.5
209,,7333.5,8.5
210,,7421,8.6
211,,7496,8.4
212,,7574.5,8.7
213,,7656,8.8
214,,7787,8.8
215,,7914,8
216,,7971.5,8
217,,8027.5,7.5
218,,8147.5,6.7
219,,8246,7.5
220,,8341.5,7.9
221,,8416,7.7
222,,8497,7.6
223,,8567.5,8
224,,8608,8.2
225,,8645,8
226,,8681,8.1
227,,8714,8
228,,8749,7.9
229,,8792,8.6
230,,8913.5,8.4
231,,9067.5,8.3
232,,9262,8.6
233,,9368,8.1
234,,9418.5,8.7
235,,9464.5,8.6
236,,9550,8.3
237,,9587.5,9.6
238,,9629,8.8
239,,9736.5,8.4
240,,9783,8.7
241,,9835.5,8.9
242,,9901,8.1
243,,9903,7.2
244,,9974,7.3
245,,10017.5,7.6
246,,10212,7.3
247,,10231,8.1
248,,10517,7.2
249,,10569,7.5
250,,10974,6.3
251,,11182.5,6.7
252,,11326.5,7.3
253,,11366,5.4
254,,11420.5,6.3
255,,11463,5.9
256,,11493.5,6.3
257,,11547.5,6.8
258,,11600,6
259,,11765,1.4
260,,11976,-0.2
261,,12354,0.7
262,,12884,4.6
263,,13111,4.2
264,,13389,4.9
265,,13700,5.4
266,,13923,5.7
