,Depth,Age,Temperature
273,2710,105650,28.78
274,2720,105940,28.57
275,2730,106240,28.78
276,2740,106530,28.22
277,2750,106830,28
278,2760,107120,27.87
279,2770,107420,27.87
280,2780,107690,27.78
281,2790,107950,28.3
282,2800,108220,28.3
283,2810,108480,28.3
284,2820,108750,28
285,2830,109010,28.57
286,2840,109280,28.57
287,2850,109540,28.78
288,2860,109810,28.83
289,2870,110080,28.91
290,2880,110340,28.65
291,2890,110610,28.74
292,2900,110870,28.87
293,2910,111140,29.04
294,2920,111400,29
295,2925,111540,29.04
296,2938,111880,29.13
297,2950,112200,29.17
298,2960,112460,29.22
299,2970,112730,29.17
300,2980,113000,28.7
301,2990,113260,29.13
302,2995,113390,29.22
303,3000,113530,29.09
304,3010,113790,29.3
305,3020,114060,28.78
306,3030,114320,29.39
307,3040,114590,29.35
308,3050,114850,29.39
309,3060,115120,29.48
