,Depth,Age,Temperature
128,245,79130,26.24
129,249,80630,26.24
130,251.5,81560,25.92
131,253,82130,25.88
132,257,83630,26.06
133,259.5,84750,25.9
134,261,85500,25.88
135,265,87500,26.03
136,267.5,88750,25.93
137,269,89500,25.79
138,273,91500,25.64
139,275.5,92750,25.76
140,277,93500,25.61
141,281,95500,25.55
142,283.5,96750,25.66
143,285,97500,25.82
144,289,99500,25.48
145,291.5,100750,25.6
146,293,101500,25.55
147,297,103500,25.45
148,299.5,104750,25.35
149,301,105500,25.52
150,305,107500,25.61
151,307.5,108400,25.69
152,309,108810,25.58
153,313,109890,25.64
154,315.5,110560,25.96
155,317,110970,25.7
156,321,112050,25.73
157,323,112590,25.76
158,323.5,112720,25.93
159,325,113130,25.7
160,327,113670,26.27
161,329,114210,26.55
162,331,114750,26.36
163,331.5,114880,26.27
164,333,115290,26.45
165,335,115830,26.48
166,338,116630,26.55
167,340,117170,26.45
168,342,117710,26.48
169,344,118250,26.55
170,346,118790,26.42
171,346.5,118930,25.35
172,348,119330,26.58
173,350,119870,26.52
174,352,120410,26.64
175,354,120950,26.55
176,354.5,121090,25.72
177,356,121490,26.55
178,358,122030,26.52
179,360,122570,26.55
180,362,123110,26.61
181,362.5,123250,26.15
182,364,123650,26.55
183,366,124190,26.64
184,368,124730,26.67
185,370,125390,26.61
186,370.5,125580,26.1
187,372,126160,26.64
188,374,126940,26.55
189,376,127710,26.58
190,378,128490,26.64
191,378.5,128680,26.2
192,380,129260,26.58
193,382,130040,26.58
194,386,131590,26.39
195,386.5,131780,26.54
196,390,133140,25.91
197,394,134690,25.42
198,398,136240,25.24
199,400,137010,25.3
200,402,137790,25.12
201,402.5,137980,25.14
202,406,139340,25.73
203,410,140890,25.33
204,410.5,141080,25.41
205,412,141660,24.58
206,414,142440,24.82
207,418,143990,24.55
208,418.5,144180,24.8
209,422,145540,24.94
210,424,146310,25.18
211,426.5,147280,25.29
212,428,147860,24.97
213,430,148640,24.97
214,432,149410,25.06
215,434.5,150380,25.29
216,436,150960,25.18
217,440,152510,25.21
218,442.5,153480,25.25
219,444,154060,25.27
220,448,155610,24.94
221,450.5,156840,24.84
222,452,157690,24.85
223,456,159940,24.7
224,458,161060,24.85
225,458.5,161340,25.1
226,460,162190,24.94
227,464,164440,25.15
228,466.5,165840,25.27
229,468,166690,25.33
230,472,168940,25.03
231,474.5,170340,25.15
232,476,171190,25.45
233,480,173440,25.64
234,482.5,174720,25.43
235,484,175430,25.88
236,486,176390,25.94
237,489,177830,25.88
238,491,178780,25.94
239,495,180700,26.03
240,497,181650,25.73
241,497.5,181890,25.68
242,499,182610,26.12
243,503,184520,26.36
244,505,185470,25.97
245,505.5,185700,26.12
246,507,186410,26.18
247,511,188280,25.85
248,513.5,189450,25.78
249,515,190160,25.76
250,519,192030,25.48
251,521.5,193200,25.7
252,523,193910,25.91
253,527,195780,25.91
254,529.5,196950,25.85
255,531,197660,26.09
256,535,199530,26.21
257,537,200190,26.21
258,537.5,200280,26.33
259,541,200940,26.27
260,545,201690,26.18
261,545.5,201780,26.22
262,549,202440,25.94
263,553,203190,25.64
264,553.5,203280,26.03
265,557,203940,25.58
266,561,204690,25.42
267,561.5,204780,25.65
268,565,205440,25.55
269,569,206190,25.3
270,569.5,206280,25.39
271,573,206940,25.58
272,577,207690,25.91
273,577.5,207780,25.97
274,581,208440,25.85
275,585,209190,25.88
276,585.5,209280,25.91
277,589,209940,25.7
278,593,210690,25.88
279,593.5,210780,25.95
280,597,211440,25.67
281,599,211810,25.7
282,601.5,212280,25.72
283,603,212560,25.76
284,607,213310,25.7
285,609.5,213780,25.58
286,611,214060,25.55
287,615,214810,25.52
288,617.5,215390,25.55
289,619,215770,25.33
290,623,216810,25.27
291,625.5,217450,25.44
292,627,217840,25.03
293,631,218870,24.7
294,633.5,219520,25.03
295,635,219900,24.55
296,637,220420,24.73
297,640,221190,24.91
298,644,222230,24.55
299,648,223220,24.67
300,648.5,223330,24.85
301,652,224110,24.73
302,656,225000,24.7
303,656.5,225110,25.14
304,660,225890,25.15
305,664,226780,25.09
306,664.5,226890,25.27
307,668,227670,24.82
308,670,228110,24.94
309,688.5,232220,25.23
310,694,233440,25.33
311,696.5,234000,25.38
312,698,234330,25.27
313,702,235220,25.21
314,704.5,235780,25.38
315,706,236110,25.15
316,710,237000,25.42
317,712.5,237560,25.53
318,714,237890,25.82
319,718,238780,26.03
320,720.5,239410,25.52
321,722,239810,26.27
322,726,240900,26.21
323,728.5,241570,26.35
324,730,241980,25.52
325,734,243060,25.15
326,736.5,243740,24.77
327,738,244150,24.45
328,742,245230,24.82
329,744.5,245910,24.78
330,746,246310,24.58
331,750,247400,24.79
332,752.5,248070,24.85
333,754,248480,24.09
334,756,249020,24.36
335,758,249560,24.39
336,760.5,250240,24.13
337,762,250650,24.52
338,766,251730,23.67
339,768.5,252500,24.57
340,770,253000,24.39
341,774,254330,23.45
342,776.5,255170,23.57
343,778,255670,23.61
344,782,257000,23.76
345,784.5,257830,23.79
346,786,258330,23.52
347,788,259000,23.52
348,791,260000,23.48
349,799,262670,23.67
350,799.5,262830,23.69
351,803,264000,22.88
352,805,264670,23.55
353,807.5,265500,23.74
354,815.5,268170,23.59
355,819,269330,23.64
356,823.5,270830,23.61
357,831.5,273500,23.61
358,833,274000,23.7
359,839.5,276170,23.61
360,847,278670,24.03
361,847.5,278830,24.6
362,855.5,281500,24.9
363,861,283330,25.15
364,863.5,284170,24.88
365,867.5,285440,24.53
366,870,286180,25.09
367,871.5,286620,24.6
368,875,287650,24.55
369,877.5,288380,24.6
370,884,290290,24.67
371,885.5,290740,24.83
372,893.5,293090,24.89
373,898,294410,24.42
374,901.5,295380,25.07
375,909.5,297400,25.11
376,912,298030,24.67
377,917.5,299430,24.97
378,925.5,301450,25.14
379,926,301570,25
380,940,305110,24.7
381,940.5,305240,25.28
382,948,307140,25
383,948.5,307260,25.06
384,956,309160,25.06
385,956.5,309290,25.29
386,964.5,311310,25.91
387,968,312200,25.21
388,972.5,313330,26.16
389,980.5,315360,26.04
390,982,315740,25.24
391,988.5,317310,25.65
392,996,318880,25.94
393,996.5,318980,25.9
394,1004.5,320650,25.9
395,1010,321790,25.79
396,1012.5,322310,26.42
397,1020.5,323980,26.49
398,1024,324710,25.79
399,1028.5,325650,26.66
400,1036.5,327300,26.66
401,1038,327590,26.21
402,1044.5,328870,26.65
403,1052,330350,26.94
404,1052.5,330450,26.54
405,1060.5,332030,25.79
406,1066,333110,26.61
407,1068.5,333610,26.58
408,1076.5,335180,26.04
409,1080,335870,27.03
410,1091.5,338140,25.63
411,1094,338630,26.64
412,1099.5,339720,25.02
413,1107.5,341380,25.03
414,1108,341510,25.88
415,1115.5,343440,24.47
416,1122,345100,25.21
417,1123.5,345490,24.66
418,1131.5,347540,24.15
419,1136,348700,25.03
420,1139.5,349590,24.22
421,1147.5,351650,23.82
422,1150,352290,23.94
423,1155.5,353700,23.5
424,1163.5,355750,23.74
425,1164,355880,23.82
426,1171.5,357800,23.77
427,1178,359470,23.48
428,1187.5,361910,23.47
429,1192,363060,23.48
430,1195.5,363960,23.3
431,1196,364090,23.67
432,1199,364860,23.52
433,1203.5,366010,23.91
434,1210,367680,24
435,1211.5,368070,23.97
436,1219.5,370120,23.97
437,1224,371270,24.52
438,1227.5,372170,24.3
439,1238,374860,24.97
440,1242.5,376020,24.42
441,1250.5,378070,24.78
442,1252,378460,25.39
443,1258.5,380120,25.48
444,1266,382050,25.12
445,1266.5,382180,25.42
446,1274.5,384230,25.54
447,1280,385640,25.42
448,1282.5,386280,25.3
449,1290.5,388330,25.59
450,1298.5,390320,25.77
451,1306.5,392040,24.92
452,1308,392360,24.88
453,1314.5,393750,24.95
454,1322.5,395460,25.44
455,1330.5,397180,25.78
456,1337,398570,26.09
457,1338.5,398890,23.88
458,1346.5,400610,25.89
459,1351,401570,26.45
460,1354.5,402370,25.9
461,1362.5,404320,25.97
462,1365,404930,26.55
463,1370.5,406270,24.87
464,1373.5,407000,25.72
465,1378.5,408220,25.61
466,1379,408340,26.12
467,1381.5,408950,25.63
468,1389.5,410900,25.87
469,1393,411760,26.3
470,1397.5,412850,25.97
471,1405.5,414800,26.19
472,1407,415170,26.64
473,1413.5,416760,26.29
474,1421,418590,26.3
475,1421.5,418710,25.87
476,1429.5,420660,25.66
477,1435,422000,26
478,1437.5,422610,25.24
479,1445.5,424560,25.29
480,1449,425410,25.09
481,1453.5,426510,24.42
482,1461.5,428460,24.04
483,1463,428830,24.15
484,1469.5,430410,24.33
485,1477,432380,23.36
486,1477.5,432560,23.94
487,1491,437630,23.61
488,1491.5,437810,24.18
489,1499.5,440810,24.33
490,1505,442880,23.55
491,1507.5,443810,24.1
492,1515.5,446810,24.22
493,1519,448130,24.09
494,1523.5,449810,25.04
495,1531.5,452810,24.72
496,1533,453380,24.15
497,1539.5,455810,24.83
498,1547,458630,24.18
499,1547.5,458810,23.66
500,1555.5,461810,24.63
501,1561,463880,24.24
502,1563.5,464810,24.78
503,1571.5,467810,24.96
504,1575,469130,24.36
505,1579.5,470810,24.95
506,1587.5,473810,25.13
507,1589,474130,24.7
508,1595.5,474970,25.29
509,1603,475940,24.48
510,1603.5,476000,24.89
511,1617,477740,24.88
512,1619.5,478060,24.84
513,1627.5,479100,25.59
514,1631,479550,25.18
515,1641,480840,25.46
516,1645,481350,24.85
517,1649,481870,25.41
518,1657,482900,25.74
519,1659,483160,25.39
520,1665,483940,25.64
521,1673,484970,25.83
522,1673,484970,25.42
523,1681,486000,26.38
524,1687,486770,26.18
525,1689,487030,26.42
526,1697,488060,26.27
527,1701,488580,26.27
528,1705,489100,26.57
529,1713,490290,26.56
530,1715,490880,26.36
531,1721,492650,26.53
532,1729,495010,26.22
533,1729,495010,26.15
534,1737,497370,26.03
535,1743,499140,25.36
536,1745,499730,26.07
537,1753,502090,26.38
538,1757,503270,25.24
539,1761,504450,26.78
540,1769,506810,26.51
541,1771,507400,25.09
542,1777,509170,26.46
543,1792.5,513450,25.03
544,1800.5,514870,25.08
545,1808.5,516290,25.26
546,1816.5,517720,25.18
547,1824.5,519140,25.1
548,1832.5,520570,25.08
549,1840.5,521990,24.99
550,1848.5,523420,24.75
551,1856.5,524840,24.95
552,1864.5,526980,25.06
553,1872.5,532230,25
554,1880.5,537480,24.27
555,1888.5,542730,24.31
556,1896.5,547350,24.41
557,1899.5,548060,25.12
558,1904.5,549230,24.73
559,1907.5,549930,24.96
560,1915.5,551810,25.23
561,1923.5,553690,25.35
562,1931.5,555560,25.52
563,1939.5,557440,25.77
564,1947.5,559310,25.77
565,1955.5,561190,26.09
566,1963.5,563070,26.38
567,1971.5,564940,26.26
568,1979.5,566520,26.08
569,1987.5,567700,25.71
570,1995.5,568880,25.38
571,2003.5,570060,25.5
572,2006.5,570500,25.65
573,2011.5,571240,25.39
574,2014.5,571680,25.63
575,2022.5,572860,25.54
576,2030.5,574040,25.56
577,2038.5,575210,25.8
578,2046.5,576360,26.03
579,2054.5,577500,25.68
580,2062.5,578640,25.79
581,2070.5,579790,25.27
582,2086.5,582070,25.46
583,2094.5,583380,25.37
584,2102.5,585380,25.58
585,2110,587250,26.08
586,2118,589250,26.18
587,2126,591250,25.76
588,2134,593250,26.22
589,2142,595240,26.25
590,2150,597150,25.74
591,2158,599070,25.66
592,2166,600990,26.31
593,2174,602900,26.7
594,2182,604820,26.56
595,2190,606730,26.78
596,2198,608650,27.09
597,2206,610560,27.16
598,2214,612440,27.12
599,2222,614220,27.27
600,2236,617330,26.84
601,2244,619110,26.54
602,2252,620890,26.3
603,2260,622670,26.29
604,2268,624440,25.93
605,2276,626220,25.31
606,2284,628000,24.62
607,2292,629780,24.56
608,2300,631770,25.22
609,2308,633790,25.12
610,2316,635820,25.47
611,2324,637840,25.01
612,2332,639860,25.31
613,2340,641890,25.41
614,2348,643910,25.46
615,2356,645940,25.48
616,2364,647960,25.75
617,2372,649980,25.45
618,2387,653780,25.56
619,2395,655800,25.58
620,2403,657820,25.58
621,2411,659850,25.56
622,2419,661870,25.63
623,2427,663890,25.56
624,2435,665920,25.87
625,2443,667940,25.91
626,2451,669960,25.98
627,2459,671990,25.88
628,2467,673580,26.15
629,2475,674730,26.08
630,2483,675890,27.09
631,2491,677040,27.27
632,2507,679350,27.19
633,2515,680510,26.99
634,2519,681080,26.57
635,2527,682240,26.76
636,2535,683390,26.54
637,2543,684550,26.46
638,2551,685700,26.14
639,2566,688070,26.54
640,2574,689500,26.98
641,2582,690920,27.1
642,2590,692350,27.3
643,2598,693770,27.5
644,2606,695200,27.2
645,2614,696620,27.05
646,2622,698050,26.67
647,2630,699480,26.58
648,2638,700900,27
649,2646,702330,27.32
650,2654,703750,26.81
651,2662,705100,27.27
652,2670,705870,27.31
653,2678,706650,26.91
654,2686,707430,26.69
655,2694,708200,26.61
656,2702,708980,26.62
657,2716,710340,26.25
658,2724,711110,26.18
659,2732,711890,26.2
660,2740,712660,25.57
661,2748,713440,25.8
662,2756,714220,25.69
663,2764,714990,25.17
664,2772,715770,25.1
