,Depth,Age,Temperature
153,768,12670,15.60
154,773,12733,15.60
155,778,12796,14.80
156,783,12859,15.70
157,788,12923,15.30
158,793,12986,14.60
159,798,13049,15.30
160,803,13112,15.20
161,808,13172,14.90
162,813,13232,14.70
163,818,13277,14.90
164,823,13323,15.30
165,828,13368,15.30
166,833,13413,17.1
167,838,13459,16.20
168,843,13504,14.30
169,848,13550,15.80
170,853,13595,15.40
171,858,13640,15.90
172,863,13686,15.80
173,868,13731,15.10
174,873,13776,15.50
175,878,13822,16.40
176,883,13867,14.80
177,888,13912,16.7
178,893,13958,17
179,898,14003,15.20
180,903,14048,15.60
181,908,14094,17.8
182,913,14139,14.90
183,918,14184,17.1
184,923,14230,17.6
185,928,14275,14.70
186,933,14320,15.00
187,938,14366,16.7
188,943,14411,16.9
189,948,14456,17
190,953,14502,17.1
191,958,14535,15.20
192,963,14569,17.7
193,968,14602,18.6
194,973,14636,15.80
195,978,14669,16.30
196,983,14702,16.50
197,988,14736,16.10
198,993,14769,17
199,998,14803,16.40
200,1003,14836,16.8
201,1008,14870,16.8
202,1013,14903,17.1
203,1018,14937,15.50
204,1023,14970,15.40
205,1028,15004,16.9
206,1033,15030,17.2
207,1038,15057,18.1
208,1043,15080,17.1
209,1048,15104,16.9
210,1053,15127,17.9
211,1058,15151,16.10
212,1063,15174,15.40
213,1068,15198,16.5
214,1073,15221,17.4
215,1078,15245,15.10
216,1083,15268,16.30
217,1088,15291,15.70
218,1093,15315,14.40
219,1098,15338,15.90
220,1103,15362,16.9
221,1108,15385,15.00
222,1113,15409,16.20
223,1118,15432,16.8
224,1123,15456,16.8
225,1128,15479,16.30
226,1133,15502,17.3
227,1138,15526,15.00
228,1143,15549,16.5
229,1148,15573,15.30
230,1153,15596,14.50
231,1158,15620,16.10
232,1163,15643,16.5
233,1168,15667,14.30
234,1173,15690,16.20
235,1178,15735,15.30
236,1183,15780,14.50
237,1188,15824,16.10
238,1193,15870,14.20
239,1198,15916,16.10
240,1203,15962,15.80
241,1208,16008,16.40
242,1213,16054,14.60
243,1218,16100,16.40
244,1223,16146,17.3
245,1228,16192,14.60
246,1233,16238,15.50
247,1238,16284,15.30
248,1243,16330,16.10
249,1248,16376,15.80
250,1253,16422,17.7
251,1258,16468,16.40
252,1263,16513,15.00
253,1268,16559,18.2
254,1273,16605,14.90
255,1278,16651,16.00
256,1283,16697,16.50
257,1288,16743,15.20
258,1293,16789,17.1
259,1298,16835,17.6
260,1303,16881,16.6
261,1308,16927,15.80
262,1313,16973,15.10
263,1318,17019,15.70
264,1323,17065,16.9
265,1328,17111,16.6
266,1333,17157,15.40
267,1338,17203,18.1
268,1343,17249,17.5
269,1348,17295,15.20
