"","PageName","PageNumber","area","a_weight","x_min","x_max","y_min","y_max","num_record","t0","t100","t200","t300","t400","t500","t600","t700","t800","t900","t1000","t1100","t1200","t1300","t1400","t1500","t1600","t1700","t1800","t1900","t2000","t2100","t2200","t2300","t2400","t2500","t2600","t2700","t2800","t2900","t3000","t3100","t3200","t3300","t3400","t3500","t3600","t3700","t3800","t3900","t4000","t4100","t4200","t4300","t4400","t4500","t4600","t4700","t4800","t4900","t5000","t5100","t5200","t5300","t5400","t5500","t5600","t5700","t5800","t5900","t6000","t6100","t6200","t6300","t6400","t6500","t6600","t6700","t6800","t6900","t7000","t7100","t7200","t7300","t7400","t7500","t7600","t7700","t7800","t7900","t8000","t8100","t8200","t8300","t8400","t8500","t8600","t8700","t8800","t8900","t9000","t9100","t9200","t9300","t9400","t9500","t9600","t9700","t9800","t9900","t10000","t10100","t10200","t10300","t10400","t10500","t10600","t10700","t10800","t10900","t11000","t11100","t11200","t11300","t11400","t11500","t11600","t11700","t11800","t11900","t12000","t12100","t12200","t12300","t12400","t12500","t12600","t12700","t12800","t12900","t13000","t13100","t13200","t13300","t13400","t13500","t13600","t13700","t13800","t13900","t14000","t14100","t14200","t14300","t14400","t14500","t14600","t14700","t14800","t14900","t15000","t15100","t15200","t15300","t15400","t15500","t15600","t15700","t15800","t15900","t16000","t16100","t16200","t16300","t16400","t16500","t16600","t16700","t16800","t16900","t17000","t17100","t17200","t17300","t17400","t17500","t17600","t17700","t17800","t17900","t18000","t18100","t18200","t18300","t18400","t18500","t18600","t18700","t18800","t18900","t19000","t19100","t19200","t19300","t19400","t19500","t19600","t19700","t19800","t19900","t20000","t20100","t20200","t20300","t20400","t20500","t20600","t20700","t20800","t20900","t21000","t21100","t21200","t21300","t21400","t21500","t21600","t21700","t21800","t21900","t22000"
"850","L58",850,260457.234,0.847437622,105,110,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851","L59",851,260457.234,0.847437622,110,115,30,35,2,6.23330016231551,6.06243803053481,5.99724064589439,6.05393373976675,6.24389456476009,6.08991267432484,6.17528471406622,6.23599631053303,6.292696243227,6.47683015916367,6.5833412973405,6.48376521578956,6.32248578575998,6.45596006285257,6.38263594209065,6.49580894418998,6.83943371797156,6.60457440626854,6.74838655372597,6.78782124145125,6.5028754892373,6.54322712989271,6.58924360715959,6.6282197463876,6.47829187465754,6.37765705962512,6.32871885472012,6.3822256763519,6.42239949917108,6.40685345938052,6.43086820603339,6.47799768244987,6.50524280623436,6.53634392797491,6.59483488618547,6.58637369609486,6.46082907503041,6.43595052249787,6.50744263142262,6.57834242382147,6.64886096674574,6.72181454117026,6.7960472845505,6.71308208629686,6.54625066868674,6.55177784753089,6.67346099619225,6.72936682898814,6.71700207003057,6.68292262029313,6.60511275372948,6.53945099445815,6.56212177707473,6.5847925596913,6.6049983538877,6.62480086946853,6.64172118613913,6.65626900796879,6.66119598064279,6.62492049376326,6.58864500688373,6.64600297489117,6.72929516966283,6.73016422965575,6.56451912726111,6.39887402486646,6.43396503970735,6.50886651730104,6.5468731116201,6.49649486443842,6.44611661725673,6.40458381380659,6.36662196843116,6.33673437736532,6.38908856095271,6.44144274454011,6.47159127436134,6.47190500848056,6.47221874683698,6.40535791417678,6.3130936896788,6.22082946518081,6.30158374528772,6.38435088889473,6.43010919005287,6.34380899849318,6.25750880269629,6.18351930781108,6.1265093781978,6.06949944434733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","L60",852,260457.234,0.847437622,115,120,30,35,1,0,0,6.9041590501962,7.89660095337582,8.57409138301346,8.38464952458264,8.5342053161132,7.33284384566112,7.09352746120832,8.29157450905518,8.69316578393644,9.01489614660446,9.29261356521748,9.57033097535612,9.76590196875994,9.2221551776528,8.20245659926647,8.31707864766722,8.5577363199483,8.7983939947717,9.0390516695951,9.27970934441849,9.4923658666945,9.45301204994149,9.41365824166286,9.37430442490985,9.33495060815684,9.2955967998782,9.28163254478099,9.3057526194559,9.32987270260518,9.35399277728009,9.37811286042937,9.40223293510428,9.42635301825356,9.45047310140285,9.47459317607776,9.51032104452876,9.65051900611839,9.7235840185902,9.7295160819442,9.7354481452982,9.7413802086522,9.62624975699888,9.22864009236264,8.8310304277264,8.4334207707171,8.12293112659227,8.59652164164697,9.01287645699432,8.91411000039869,8.81534354380306,8.71657708720743,8.6178106306118,8.51904417401617,8.6255703881083,8.78341977199096,8.94126915587362,9.0847007953644,9.2245280029944,9.3643552106244,9.5041824182544,9.57055881743517,9.60545629870913,9.64035377998309,9.67525126125705,9.71014874253101,9.66064853818104,9.57497789108198,9.48930724398292,9.50098599371111,9.61001414026654,9.71904228682198,9.80512225476684,9.83765649521871,9.8701907271962,9.57328846486189,9.27638620252758,8.97948394019327,8.68258167785896,8.38567941044003,8.08877714725828,8.02821726076944,8.91302688189964,9.4813016024604,8.7834367207434,8.46985398438171,9.50596674901378,8.85518173047768,8.69870990729584,9.43643825475172,9.56937297254758,8.72802426613103,7.93541648537827,9.11466301178724,8.75635579223536,8.39804857268349,8.03974135313161,7.68143413357974,7.62691035036175,7.8761700026302,8.12542965489865,8.2666763205455,8.29990999957075,8.333143678596,8.3663773567738,8.39961103579905,8.4328447148243,8.0257427429132,7.1783051209132,7.0162750475868,7.31950840622818,7.4025976473163,8.27995708076076,9.16989248766826,8.2915839249346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","L61",853,260457.234,0.847437622,120,125,30,35,1,0,12.7435675660379,12.6640525532863,12.5848355589232,12.6292910603275,12.4869386834946,12.5201261034424,12.699700203292,12.7803078512672,12.3623266082126,12.242820793745,12.6953383910053,12.6330268026478,12.6722593680259,12.7659886553964,12.6846014919246,12.536468607482,12.7291662026153,12.808172218908,12.765135802648,12.4340864311565,12.4135424161308,12.5020948850303,12.5822403998471,12.6478504018657,12.699700203292,12.699700203292,12.699700203292,12.699700203292,12.5569961652691,12.493772861146,12.493772861146,12.4983091438903,12.5052880469388,12.6519544914227,12.4811004060623,12.338355996111,12.4678700488944,12.596736532219,12.699700203292,12.699700203292,12.699700203292,12.699700203292,12.699700203292,12.699700203292,12.6038059500799,12.5243959941702,12.5072881014192,12.5487927487543,12.808172218908,12.808172218908,12.783733863611,12.7408595452193,12.7026318798478,12.7759237852685,12.7121381893345,12.5660187573611,12.5037177873971,12.5747530003279,12.2666348332714,12.1562466594996,12.4842870257523,12.508748126275,12.5292252954211,12.4515811452844,12.0498850347424,12.7532582610024,12.7296811735094,11.7808945880814,12.1982315412607,12.3229675966669,11.6321506417927,11.4676193647993,12.0803571035361,11.2091317634222,11.7366371921699,12.3875518517134,12.6108466143822,12.759868274454,12.759868274454,12.7499401359422,12.5017366477244,12.2535331595065,12.166661939054,12.166661939054,12.4683741810614,12.9629844033022,13.1181757651859,12.9723730376007,12.8265703100154,12.6807675739558,12.7363732612947,12.9102664274552,13.0841595851413,13.195451212162,13.195451212162,13.195451212162,13.1902125053216,13.1593965971871,13.1285806805782,13.1272620422153,13.1666777473378,13.1864699580772,13.159858832038,13.159858832038,13.159858832038,13.159858832038,13.159858832038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","L62",854,260457.234,0.847437622,125,130,30,35,6,0,1.9451625601444,2.08458384232867,2.22400512451294,4.44792395304044,4.38821212817016,6.39370074586003,6.04131063097573,6.11933524246998,6.46357824741994,6.45005612877804,6.12382498817728,6.48424121867705,6.25896635444665,6.2639064214443,6.1725328298763,6.54200026196223,6.34907515242579,6.42007808928241,6.23795185052758,6.35068783469483,6.62253359248276,6.81983586705081,6.73066194530751,6.4892613247457,6.43436045410177,6.67102968211837,6.6936528359158,6.63230304123784,6.66047100058196,6.68618643166372,6.76728449461554,6.67795757365917,6.52095070661072,6.48683094285321,6.40774724619086,6.32855774270422,6.43784890000002,6.33800635016322,6.00416380576723,6.55860079663377,6.42570770497391,6.19545117868258,6.36139182918509,6.34882933054519,6.32650252144699,6.44827557617806,6.30995745298021,6.47536402569499,6.41716984861404,6.39505103178099,6.50559603800876,6.50288976856124,6.31325461667082,6.15834884126568,5.98068039459394,6.40582921519786,6.59377152286978,6.81034996386206,6.37556812588689,6.55785915877409,6.35075581472847,6.45832224296525,6.43188489813445,6.44186202136558,6.33366342302394,6.4032434810405,6.28534005247485,6.20936438272505,6.20338092086688,6.39855455783172,6.27291110859179,6.53789164850064,6.36705574350194,6.35012565305077,6.50261784277709,6.56367064729083,6.41120565183781,6.47686259625105,6.7959624334462,6.50480405670474,6.28761877269332,5.9985352848239,6.18634898112511,6.70392844927574,6.56637851415827,6.52994995320868,6.36905885723219,6.44049347881345,6.38779836824593,6.3984726727591,6.25689685669028,6.24975136859128,6.27957948366002,6.25892967875877,6.15700830935176,6.03165905938147,5.97712012369632,5.73361671944074,5.73176897492411,5.65757375608177,5.36923061570702,5.81853840823146,5.51022974143473,5.32403079938755,5.58107159311097,5.54777472574688,5.50933560011299,5.02292876190185,5.11085292727194,5.26199189950809,5.28865307803799,5.09262506067719,5.29228789477471,5.29842072881292,5.36599292462376,4.97415108569319,4.95411469936206,4.8453707853624,4.80891428015723,3.69858673273789,1.5107590493964,1.49353528791171,1.48954117457201,1.5232006681215,1.55686016167098,1.55393035371514,1.54127427536344,1.52861819559934,1.50914657192479,1.48409859118848,1.45905061045218,1.4413814922492,1.44092972042812,1.44047794719464,1.44023240073127,1.44235844235057,1.44148563527096,1.43810620939799,1.43947466579396,1.44901270052042,1.46814111054567,1.47225053189779,1.41628399290785,1.36031745476534,1.37602498777749,1.39550484035384,1.37683031735397,1.33028260446392,1.27225655462874,1.27291170413464,1.32540912685478,1.37485840331093,1.4132994122337,1.47777095807649,1.49605692329973,1.50804485640712,1.52003278810211,1.53202072120949,1.54400865431688,1.55599658601187,1.56798451911926,1.57997245081425,1.59196038392163,1.60394831561662,1.61593624872401,1.627924180419,1.63991211352638,1.65190004522137,1.66388797832876,1.67587591002375,1.68786384313114,1.69985177482613,1.71183970793351,1.7238276396285,1.73581557273589,1.74780350443088,1.75979143753826,1.77177936923325,1.78376730234064,1.79575523403563,1.80774316714302,1.80898979025686,1.79028826704692,1.77467481924311,1.7731292667453,1.77141290472039,1.75278637974,1.73415985475961,1.74826837198801,1.76861213467885,1.76230517480765,1.74287173949713,1.73307716704135,1.73292145744028,1.75869354820146,1.83710693017918,1.899936475236,1.88095088104839,1.86196528544839,1.84098516913563,1.8199849064058,1.78610389266192,1.74920146860484,1.74718275213557,1.76478612330305,1.77420907176325,1.77440728742304,1.78035912573395,1.79973608215175,1.81407068867572,1.79466033191644,1.77524997515717,1.76204513857334,1.74909886650715,1.73615259585337,1.73532397417137,1.73554906066575,1.74854727218379,1.76603333821083,1.78452377600829
"855","L63",855,260457.234,0.847437622,130,135,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","L64",856,260457.234,0.847437622,135,140,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857","L65",857,260457.234,0.847437622,140,145,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","L66",858,260457.234,0.847437622,145,150,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","L67",859,260457.234,0.847437622,150,155,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","L68",860,260457.234,0.847437622,155,160,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861","L69",861,260457.234,0.847437622,160,165,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","L70",862,260457.234,0.847437622,165,170,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","L71",863,260457.234,0.847437622,170,175,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864","L72",864,260456.637,0.84743568,175,180,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","M1",865,273650.7523,0.890364761,-180,-175,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866","M2",866,273651.3795,0.890366802,-175,-170,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867","M3",867,273651.3795,0.890366802,-170,-165,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868","M4",868,273651.3795,0.890366802,-165,-160,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869","M5",869,273651.3795,0.890366802,-160,-155,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870","M6",870,273651.3795,0.890366802,-155,-150,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
