"","time","NH","NM","Tropical","SM","SH","AN","AS","Global","land","sea"
"153",15300,-4.01072175727273,-2.63232242878431,-1.36773816648276,-1.44692711185714,-3.6368458258,-2.87687714835484,-1.77873297760606,-1.68764983522078,-3.53893822878571,-1.50284636363726
"154",15400,-4.24984661918182,-2.69639200433333,-1.35776413863793,-1.50309850940741,-3.6427619486,-2.97200491987097,-1.83742092178125,-1.77322247598701,-3.71316641865854,-1.52268026551961
"155",15500,-4.23186148563636,-2.73225317984,-1.35928793544828,-1.557347947,-3.7927727134,-3.0026743497377,-1.90663306675,-1.9341441764,-3.781577480625,-1.54182819355882
"156",15600,-4.2711072942,-2.67346682424,-1.3879644077069,-1.57786131296296,-3.934626899,-2.9397402359,-1.94610593578125,-1.90829869592105,-3.54493283085,-1.5956706369604
"157",15700,-4.5873453883,-2.76897297312245,-1.37992182437931,-1.67432250853846,-3.967037901,-3.07717168755932,-2.04411531377419,-1.90424791936486,-3.86339696071053,-1.61712670833663
"158",15800,-4.298383549,-2.97103604012245,-1.48361047227586,-1.63229624803846,-3.9529283126,-3.19601019416949,-2.00659174232258,-1.91393219074324,-3.86173567971053,-1.71995263390099
"159",15900,-4.2497631708,-3.18920676836735,-1.50105195284483,-1.86534314016,-4.14162206,-3.36896209081356,-2.24472296013333,-1.94206003506757,-4.09114424308108,-1.83202332705941
"160",16000,-4.3247177896,-3.11587322181633,-1.52153269748276,-1.8995382488,-4.092162565,-3.32076213161017,-2.26497563483333,-1.95071675898649,-3.99435352178378,-1.85590218545545
"161",16100,-4.386106555,-3.06866528412245,-1.48585455568421,-1.90078469276,-4.3236138548,-3.29196041477966,-2.3045895531,-1.95734442580822,-3.97449744252778,-1.85029541812871
"162",16200,-3.8704690936,-2.98160086075,-1.48604401794643,-1.88888006108333,-4.6529019132,-3.13485400434483,-2.36543555282759,-1.99649464660274,-3.66947234755882,-1.92828910028
"163",16300,-4.0334944139,-3.03732729510417,-1.60081538771429,-2.103748758375,-5.0689950792,-3.20908024662069,-2.61499812403448,-2.03832718417808,-3.87828615261765,-2.03607106289
"164",16400,-3.7972647421,-2.98162010645833,-1.56007156767857,-2.08377066808333,-5.206784794,-3.12224849191379,-2.62222137944828,-2.05844870236986,-3.85771925317647,-1.96925355122
"165",16500,-4.218675621,-3.00140934277083,-1.50173712489286,-2.17746634520833,-5.1012283876,-3.21128283901724,-2.68156324906897,-2.08160119417808,-3.77235358105882,-2.02892301848
"166",16600,-4.6860142483,-3.00503582629167,-1.67642063905357,-2.11276706729167,-5.3462301778,-3.29485969215517,-2.67026070703448,-2.08573395136111,-4.008142845,-2.08565114747
"167",16700,-4.3698521554,-2.9917075963125,-1.88747266814286,-2.09754249604167,-5.595590621,-3.22931872718965,-2.70065424172414,-2.04489669728169,-4.08591012032353,-2.14361939004
"168",16800,-4.2269203109,-2.99499266254167,-1.90084716828571,-2.16739793070833,-5.8600837298,-3.20739398122414,-2.80406789606897,-2.18768424291549,-4.11852264047059,-2.15406192346
"169",16900,-4.9917061527,-3.02477595458333,-1.89776601196429,-2.28435576275,-6.08891939,-3.36390185081035,-2.94031500882759,-2.13197998846479,-4.34379398088235,-2.1962374788
"170",17000,-4.4921666357,-2.99299549002083,-1.98010382828572,-2.20571611978261,-6.2127844734,-3.25147327375862,-2.92126404007143,-2.13788981890141,-4.44469791206061,-2.13530591673
"171",17100,-4.3980751792,-2.9944265573125,-1.92009521378571,-2.164755812,-6.2790342444,-3.23643494039655,-2.89944838921429,-2.35874435435211,-4.31445908412121,-2.13705353261
"172",17200,-4.7485092877,-3.02889975783333,-1.92059539942857,-2.19096082069565,-6.3128807408,-3.32538415953448,-2.92701794928571,-2.49823864894366,-4.4066552880303,-2.17802574177
"173",17300,-4.4938876425,-3.099348073125,-2.01393255766667,-2.29586199078261,-6.2508223254,-3.33978592991379,-3.00210490767857,-2.50728258002817,-4.533548607,-2.23417958741414
"174",17400,-5.0649656031,-3.18040918142553,-2.07352638925926,-2.439565002,-6.5871165184,-3.51103311505263,-3.18019920135714,-2.62868387530986,-4.8731341729375,-2.31314661580808
"175",17500,-4.1378039753,-3.15121172565957,-2.17845383762963,-2.47492662430435,-6.7563576994,-3.32429808524561,-3.23946788771429,-2.63199159307042,-4.58861224875,-2.3696855899899
"176",17600,-4.1368919287,-3.07120702106383,-2.20399045779245,-2.57167482204348,-6.9237936422,-3.2581692855614,-3.34883889707143,-2.57607401388732,-4.74140489229032,-2.35053221643434
"177",17700,-4.3555412319,-3.02613642289362,-2.22485945166038,-2.61234640173913,-7.1041852696,-3.25936533675439,-3.41446048528571,-2.62820899928169,-4.94111206745161,-2.34332431328283
"178",17800,-4.5625852019,-3.02094402476087,-2.23722862966038,-2.58453454213043,-7.2397107296,-3.29623709210714,-3.41581600417857,-2.68036733573913,-5.31982134913333,-2.29599022482828
"179",17900,-4.3011414092,-3.01672822626087,-2.21932482813207,-2.55035306343478,-7.367218781,-3.24608772321428,-3.41050765585714,-2.8341400527971,-5.32656384323333,-2.25525149061616
"180",18000,-4.50765314711111,-2.90783084880435,-2.16844512403774,-2.55767460847826,-7.4361040908,-3.16961995216364,-3.42882273032143,-2.7941497895942,-5.06722190603333,-2.24301220371717
"181",18100,-4.3844427881,-2.90655231554348,-2.14538934764151,-2.50634899317391,-7.7421531914,-3.1704613285,-3.44131402857143,-2.83528502589706,-5.17796105983333,-2.22216485176768
"182",18200,-4.3742054355,-2.79991084766667,-2.24436207360377,-2.41067015230435,-7.3679216194,-3.08614622727273,-3.29589362857143,-2.89696896477941,-5.02049843123333,-2.23241195149495
"183",18300,-4.4082610387,-2.79397324784091,-2.27527568815094,-2.61014739365217,-7.6175182664,-3.09291543133333,-3.50432076378571,-2.94702239763235,-5.13060681141379,-2.30298707742424
"184",18400,-4.141093431,-2.71120791122727,-2.2805702585283,-2.68672461221739,-7.6398895568,-2.976001526,-3.57121835232143,-2.90399593952941,-5.07562979048276,-2.26938605981818
"185",18500,-4.31361787366667,-2.62881364372727,-2.25617138567925,-2.74304982204348,-7.763520366,-2.91491247522641,-3.63956241917857,-2.87577597540299,-5.06068561644828,-2.22339152571717
"186",18600,-3.6188876071,-2.51147555218182,-2.24396859603774,-2.57427306443478,-7.6618045878,-2.71655185864815,-3.48276083646429,-2.88618866563235,-4.96519909558621,-2.13277220107071
"187",18700,-4.043510969,-2.47205992252273,-2.26420486979245,-2.95188012665217,-7.7529517138,-2.76306937557407,-3.80921433864286,-2.93430665225,-5.05251422068965,-2.23185694367677
"188",18800,-3.9752653676,-2.71688766,-2.33180380420755,-2.67894523017391,-7.8467167496,-2.94992056881481,-3.60176157292857,-2.98176195869118,-5.07926966868965,-2.29281145486869
"189",18900,-3.8391674145,-2.66489724470455,-2.38981274466038,-2.63989568982609,-7.7378421054,-2.88235468355556,-3.55024326403571,-2.94824420288235,-5.07899227265517,-2.27372458372727
"190",19000,-3.7841165775,-2.80001306465116,-2.45086553639623,-2.73620729321739,-7.8416253248,-2.98569297273585,-3.64788908457143,-2.94354098707463,-5.30890433117857,-2.35036649620202
"191",19100,-4.72003803533333,-2.798694512,-2.34962256439623,-2.84461340221739,-7.8998942788,-3.13123473719231,-3.74734213017857,-2.84453286176471,-5.55288993842857,-2.30408269716162
"192",19200,-4.55124764622222,-2.91976898711905,-2.36525244,-2.87051847434783,-7.8245326136,-3.20767698578431,-3.75516385635714,-2.92945185820588,-5.55828788446428,-2.34361433964286
"193",19300,-4.26208752611111,-2.90275271552381,-2.36346771043396,-2.86463037130435,-7.8660992896,-3.14263532915686,-3.757749821,-2.97899763304412,-5.50091297071429,-2.33035182544898
"194",19400,-4.40519698855556,-2.9300902107,-2.33296373441509,-2.85378035173913,-7.8165256588,-3.20102819030612,-3.73998487085714,-2.99619059027941,-5.55951806965384,-2.37306221697959
"195",19500,-4.66443973566667,-2.82595399774359,-2.23013070332076,-2.79850855278261,-7.9599318278,-3.17067007360417,-3.72019128046429,-3.04331126217647,-5.64684894884,-2.30418925662245
"196",19600,-4.46442175944444,-2.81155076541026,-2.19148544477358,-2.92871118245455,-8.0637410078,-3.12146407679167,-3.87964263159259,-3.08223596455224,-5.65731596875,-2.32492515943878
"197",19700,-4.70948395311111,-2.61328127682051,-2.21059410558491,-2.97551556295455,-8.0175587652,-3.006319278625,-3.90922726707407,-3.06630255528358,-5.66637510558333,-2.28276161109184
"198",19800,-4.46194933255556,-2.53958900731579,-2.20898091126415,-2.93588853895455,-8.017620331,-2.90770055895745,-3.87694998192593,-3.02915034083582,-5.554155763125,-2.24086577072165
"199",19900,-4.96336504966667,-2.73652029521622,-2.2687859724717,-2.84182214436364,-8.0005105652,-3.1722073123913,-3.79713481488889,-3.02054446440298,-5.64116197383333,-2.3385515371875
"200",20000,-5.03814915955556,-2.68779785632432,-2.29796912301887,-2.74472946218182,-7.9488244722,-3.14764919826087,-3.70845076033333,-2.98472453785075,-5.604461700125,-2.32033743040625
"201",20100,-4.97694098877778,-2.75723298681081,-2.16944969373585,-2.86726487827273,-7.9521830082,-3.19152368284783,-3.80891638381482,-2.93503327532836,-5.50173581695833,-2.3220308671875
"202",20200,-5.04129866888889,-2.74074399572973,-2.18812491633962,-2.98510821109091,-7.7922039936,-3.19085251873913,-3.87531113377778,-2.97962144776119,-5.52319476025,-2.33736797182292
"203",20300,-6.07419007222222,-2.88178894554054,-2.17648772583019,-3.03050776527273,-7.7820599646,-3.50638916597826,-3.91042483922222,-2.94509901410448,-5.91267401441667,-2.382002567875
"204",20400,-5.90126040533333,-2.99821645348649,-2.23609602819608,-3.034475827,-7.910319284,-3.56620331363044,-3.93740980051852,-3.05848499722388,-5.77732050679167,-2.48557679711702
"205",20500,-6.01671632611111,-2.92777580897297,-2.1580000617451,-2.94577227477273,-8.0342367298,-3.53213373623913,-3.88808050718519,-3.08775863159701,-5.73589084391667,-2.42918206801064
"206",20600,-4.78889293744444,-2.79851955097297,-2.14043206323529,-2.73097972004762,-7.8226311424,-3.18794043093478,-3.71014345511538,-2.97812265235821,-5.27784112417391,-2.34294579464894
"207",20700,-5.12403392522222,-2.852369377,-2.11363187472549,-2.6508766687619,-7.861834414,-3.29682548426087,-3.65298392746154,-2.98960191871642,-5.30607150086956,-2.36193865497872
"208",20800,-5.49067416166667,-2.89747107208108,-2.1680755511,-2.669327436,-7.8667088092,-3.40483689395652,-3.66882385392308,-3.11838596928358,-5.5083015906087,-2.39774233981721
"209",20900,-5.76645565522222,-2.77746138024324,-2.24067406414286,-2.77837932909524,-7.8272884626,-3.36226460795652,-3.74932339323077,-3.18005903855385,-5.70035896926087,-2.39090807281522
"210",21000,-5.37339295977778,-3.09567725341667,-2.21437625793878,-2.87755276528571,-7.7160015654,-3.55122039468889,-3.80802368838462,-3.14430205743077,-5.69400319269565,-2.48131240304396
"211",21100,-4.23807697511111,-3.05088713679412,-2.17027184412245,-2.88000099795238,-7.6780312112,-3.29936873086047,-3.80269911588461,-2.94423426729231,-5.59120237409091,-2.36620289351111
"212",21200,-4.608002252,-3.05209159738235,-2.17234697189583,-2.75770482352381,-7.7433671636,-3.3777473157907,-3.71648604276923,-2.97262620012308,-5.73006928304545,-2.34286380103371
"213",21300,-4.88605036422222,-3.13746841502941,-2.162534135375,-2.79175002095,-7.820813724,-3.50345068346512,-3.79756276156,-3.080521704,-5.71148961363636,-2.40858431769318
"214",21400,-4.52521677977778,-3.04389975970588,-2.13304985402083,-2.77081614935,-7.8265970428,-3.35394285693023,-3.78197232804,-3.18773924369841,-5.69166907368182,-2.31738343709091
"215",21500,-4.48245210277778,-3.040153659,-2.05279121460417,-2.75764912555,-7.8177788006,-3.34203007746512,-3.76967506056,-3.10230128736508,-5.68021872445455,-2.26523764382954
"216",21600,-4.704491141,-3.02953189338235,-2.09127487108333,-2.86820033195,-7.7491428006,-3.38010475916279,-3.84438882568,-2.9027963364127,-5.79490760272727,-2.29726698690909
"217",21700,-5.13975390444444,-3.07003075285294,-2.1321136986875,-2.91987254495,-7.7841968604,-3.5032286217907,-3.89273740804,-2.97518565704839,-5.91097177345455,-2.36644552080682
"218",21800,-4.96373845577778,-2.96029766497059,-2.08815913158333,-2.91705773845,-7.915557748,-3.37962248165116,-3.91675774036,-3.01419613541935,-5.79643012327273,-2.32305128861364
"219",21900,-4.716131618,-3.0068154205,-2.11507148639583,-3.06219129085,-7.9638295958,-3.3645792757907,-4.04251895184,-2.93945692298387,-5.80527033309091,-2.36405491361364
"220",22000,-4.30583392666667,-3.18698792432353,-2.1140194318913,-3.05589094257895,-7.944718786,-3.42116499458139,-4.07439674329167,-2.8704022778871,-5.71058219668182,-2.40568918476471
