id,name,min_yr,max_yr,total_record,resolution,record_holocene,record_deglacier,resolution_holocene,resolution_deglacier
538,MoorAlpenrose.Weirich.1980.lpd.csv,4.7,10703.61,47,227.636383,44,3,226.9675,316.5966667
539,MoorimWeissenstadterForst.Hahne.1992.lpd.csv,66.19,7029.5,34,204.8032353,34,0,204.8032353,0
540,Moose Lake.csv,-20.03,6007.66,128,47.09132813,128,0,47.09132813,0
541,MooseLake.Clegg.2010.lpd.csv,-20.035,6007.664,128,47.09139844,128,0,47.09139844,0
542,Moraine.Hansen.1985.lpd.csv,146,10728,43,246.0930233,41,2,238.5365854,601.5
543,Mount Honey.csv,-45,12563,110,114.6181818,100,10,99.2167,290.267
544,MountHoney.McGlone.2010.lpd.csv,-17.917,12563,109,115.4212569,99,10,99.94532323,290.267
545,MR003-K03-PC01.Harada.2004.lpd.csv,583.544,17333.66,170,98.53009412,127,43,73.57585039,178.5605581
546,MS2008E_shakun.csv,400,33600,58,572.4137931,8,50,1162.5,498
547,MSM05_5_712_2.Werner.2013.lpd.csv,0,14004.74,265,52.84807547,224,41,44.55452679,99.05290244
548,MSM055_712-2.Werner.2015.lpd.csv,421,11953,169,68.23668639,153,16,62.12418301,132.9375
549,MSM055_723-2.Werner.2015.lpd.csv,-59,12016,127,95.07874016,94,33,106.9787234,63.15151515
550,MSM343300.Ouellet-Bernier.2014.lpd.csv,803,10129,137,68.0729927,134,3,67.59701493,137.3333333
551,MV1014_09MC.Hertzberg.2016.lpd.csv,2275.052,6935.548,19,245.2892632,19,0,245.2892632,0
552,MV99_PC14.Marchitto.2010.lpd.csv,2221.6,13811.8,211,54.92985782,124,87,62.68629032,44.99655172
553,Myrtle.Janssen.1968.lpd.csv,28,12841,82,156.2560976,56,26,175.6785714,119.0769231
554,Myrvatn.Seppa.2009.lpd.csv,-42.4,8893.76,48,186.17,48,0,186.17,0
555,NA87-22_shakun.csv,530,22922,110,203.5636364,76,34,124.5394737,382.6470588
556,Nalengcuo.Opitz.2015.lpd.csv,104.069,17739.6,191,92.33262304,83,108,119.0426627,72.95444444
557,Nautajarvi.Seppa.2009.lpd.csv,51,8998,240,37.27916667,240,0,37.27916667,0
558,Nedlouc.Larouche.1981.lpd.csv,81,4154,13,313.3076923,13,0,313.3076923,0
559,NGRIP_shakun.csv,-30,59950,3000,19.99333333,502,2498,19.96015936,20.00800641
560,Nikolay.Andreev.2004.lpd.csv,-49,10561,20,530.5,17,3,580.9411765,349.3333333
561,NikolayLake.Andreev.2004.lpd.csv,95,10210,21,481.6666667,19,2,511.2278947,302.5
562,NIOP-905 Tex86_shakun.csv,19,22164,108,205.0462963,56,52,176.4107143,239.1346154
563,NIOP-905 UK37_shakun.csv,19,22938,111,206.4774775,56,55,176.4107143,240.1636364
564,NIOP 905 TEX86.csv,19,14651,77,190.025974,56,21,176.4107143,234.3809524
565,NIOP 905 UK37.csv,19,14651,77,190.025974,56,21,176.4107143,234.3809524
566,NIOP_C2_905_PC.Huguet.2006.lpd.csv,19,22938,111,206.4774775,56,55,176.4107143,240.1636364
567,Njakajaure.Bigler.2006.lpd.csv,111,8855,41,213.2682927,41,0,213.2682927,0
568,Njulla.Larocque.2004.lpd.csv,-48,9106.555,52,176.0491346,52,0,176.0491346,0
569,NO04-KH3 KH4.csv,1313,14580,70,189.5285714,43,27,201.5813953,175.4814815
570,NorthCraterLake.Palmer.2002.lpd.csv,7.341,12602.386,47,267.9796809,37,10,258.8423784,368.8231
571,NorthGRIP.Gkinis.2014.lpd.csv,150,16000,1586,9.99369483,986,600,9.989858012,10.01666667
572,NorthPond.Whitehead.1978.lpd.csv,-105,13083,55,239.7818182,35,20,285.2285714,175.65
573,NP04-KH3_shakun.csv,1313,20406,92,207.5326087,43,49,201.5813953,215.5918367
574,NussbaumerSeen.Rsch.1995.lpd.csv,8.46,16714.62,107,156.1323364,62,45,161.1491935,151.39
575,Nutt.Bennett.1987.lpd.csv,113,11080,83,132.1325301,80,3,121.4875,484
576,OCE326-GGC26.csv,100,11830,112,104.7321429,89,23,110.8988764,82.60869565
577,OCE326-GGC5_shakun.csv,570,19910,42,460.4761905,8,34,1126.25,325.8823529
578,OCE326_GGC26.Keigwin.2005.lpd.csv,100,11830,233,50.34334764,210,23,47,82.60869565
579,OCE326_GGC30.Sachs.2007.lpd.csv,0,12920,169,76.44970414,127,42,78.34645669,72.38095238
580,ODP-1019D.csv,160,14940,116,127.4137931,67,49,146.4179104,105.5102041
581,ODP-658C.csv,88,14350,135,105.6444444,94,41,103.5319149,120.3170732
582,ODP 1084B.csv,0,21262,222,95.77477477,96,126,103.9791667,89.92857143
583,ODP 984.csv,553.8,10422.9,95,103.8852632,91,4,103.2032967,159.2
584,ODP_165_999A.Schmidt.2004.lpd.csv,3520,130750,107,1189.065421,11,96,523.6363636,1280.520833
585,ODP_167_1019C.Barron.2003.lpd.csv,160,14940,116,127.4137931,67,49,146.4179104,105.5102041
586,ODP_175_1078C.Kim.2003.lpd.csv,20,24740,103,240,42,61,236.4285714,243.7704918
587,ODP_175_1084B.Farmer.2005.lpd.csv,0,21262,227,93.66519824,100,127,99.82,89.22047244
588,ODP_178_1098B.Shevenell.2011.lpd.csv,79.55,11768.52,125,93.51176,101,24,95.91207921,85.45625
589,ODP1084B_shakun.csv,1,21262,222,95.77027027,96,126,103.96875,89.92857143
590,ODP1144_shakun.csv,3260,24140,62,336.7741935,9,53,610,295.2830189
591,ODP1233_shakun.csv,10034,24984,160,93.4375,0,93.4375,0,NA
592,ODP162_984.Came.2007.lpd.csv,446,11099.5,147,72.47278912,135,12,70.36518519,102.8166667
593,ODP658C.deMenocal.1997.lpd.csv,88,23023,163,140.7055215,94,69,103.5319149,197.1884058
594,ODP658C_deMonocal_shakun.csv,88,23023,163,140.7055215,94,69,103.5319149,197.1884058
595,ODP658C_UK37.Zhao.1995.lpd.csv,137,22589,203,110.6009852,98,105,100.1938776,121.8666667
596,ODP658C_Zhao_shakun.csv,46,83906,418,200.6220096,122,296,80.47540984,250.6587838
597,Olive-backedLake.Self.2015.lpd.csv,683,7730,66,106.7727273,66,0,106.7727273,0
598,OltushLake.EPD.lpd.csv,408.89,11566.19,42,265.65,37,5,257.6740541,377.416
599,Ospitale.Watson.1996.lpd.csv,-38.24,6278.5,51,123.8576471,51,0,123.8576471,0
600,Ostrowite.Milecka.2002.lpd.csv,5.91,12305.73,125,98.39856,112,13,84.79723214,225.2676923
601,P1003.Sejrup.2011.lpd.csv,-48.236,7880.835,649,12.21736672,649,0,12.21736672,0
602,P178_15P.Tierney.2016.lpd.csv,-18,39485,104,379.8365385,50,54,196.98,554.0555556
603,PannelBridge.Waller.1993.lpd.csv,299.41,11665.42,143,79.48258741,126,17,76.02777778,114.0276471
604,ParkPond1.Lynch.1998.lpd.csv,227,5233,23,217.6521739,23,0,217.6521739,0
605,PathLake.Neil.2014.lpd.csv,7,9121,121,75.32231405,121,0,75.32231405,0
606,PC-6_shakun.csv,325,27018,313,85.28115016,223,90,43.18834081,191.0555556
607,PC_1.Chang.2015.lpd.csv,78.1,24296.23,409,59.21303178,117,292,84.73808547,49.18615068
608,PC6.Minoshima.2007.lpd.csv,325,27018,313,85.28115016,223,90,43.18834081,191.0555556
609,PeatlandKlukva.Novenko.2015.lpd.csv,-16,9450,55,172.1090909,55,0,172.1090909,0
610,PechoraLake.Andren.2015.lpd.csv,474,10034,59,162.0338983,58,1,162.7241379,366
611,Pella.Lim.2016.lpd.csv,500,12000,116,99.13793103,96,20,98.95833333,105
612,PerchLake_Manitoba.Ritchie.NA.lpd.csv,-14,6058,45,134.9333333,45,0,134.9333333,0
613,PerchLake_ON.Terasmae.1975.lpd.csv,-10,11351,65,174.7846154,60,5,164.55,354.8
614,Pingwang.Li.2018.lpd.csv,2271,9006,51,132.0588235,51,0,132.0588235,0
615,Pixie.Brown.2002.lpd.csv,19,16982,108,157.0648148,65,43,152.9076923,169.744186
616,PL07-39PC.csv,305,14077,109,126.3486239,48,61,201.0625,70.03278689
617,PL07-39PC_shakun.csv,305,24764,184,132.9293478,48,136,201.0625,109.9926471
618,PL07_39PC.Lea.2003.lpd.csv,305,24764,193,126.7305699,50,143,193.02,104.6083916
619,PlatypusTarn.Rees.2010.lpd.csv,31.369,15862.851,52,304.4515769,43,9,230.1675814,669.4441111
620,PogoniaBog.Cushing.1979.lpd.csv,-24,11114,68,163.7941176,62,6,154.2903226,311.5
621,PointEscuminac.Warner.1991.lpd.csv,261,12471,107,114.1121495,83,24,117.1807229,110.8333333
622,PolandSpring.Jacobson.Ja.lpd.csv,-38,14018,52,270.3076923,43,9,231,518.3333333
623,Posy.Shafer.1989.lpd.csv,-39,9366.6,26,361.7538462,26,0,361.7538462,0
624,PotrokAike.Massaferro.2013.lpd.csv,73.356,15315.9,149,102.298953,92,57,107.6521087,95.47964912
625,PP10-07.Mary.2016.lpd.csv,422,10150,206,47.22330097,193,13,49.39896373,16.07692308
626,PrazRodet.Shotyk.1997.lpd.csv,-43.39,14778.17,142,104.3771831,121,21,82.04471074,273.5766667
627,PTHE.Self.2015.lpd.csv,-13,3874,17,228.6470588,17,0,228.6470588,0
628,PuertodeLosTornos.Penalba.1989.lpd.csv,-32.87,9676.21,48,202.2725,48,0,202.2725,0
629,PupukeChironomid.VandenBos.2018.lpd.csv,-12,14093,68,207.4264706,56,12,175.25,368.6666667
630,PupukePollen.VandenBos.2018.lpd.csv,1001,16138,62,244.1451613,48,14,187.2291667,456.6428571
631,PusciznaRekowianska.Obidowicz.1993.lpd.csv,7.77,11423.79,76,150.2107895,69,7,144.0288406,246.3614286
632,Qinghai.Hou.2016.lpd.csv,0,15629,184,84.94021739,70,114,142.7714286,50.0877193
633,Qipisarqo.Frechette.2009.lpd.csv,8,8634,50,172.52,50,0,172.52,0
634,Quartz.Wooller.2012.lpd.csv,777,10949,49,207.5918367,44,5,204.1818182,300.2
635,Queens.Moser.1990.lpd.csv,0,8840.4,33,267.8909091,33,0,267.8909091,0
636,Radtke.Webb.1983.lpd.csv,1,13358,49,272.5918367,38,11,262.2105263,367.1818182
637,Raigastvere.Seppa.2004.lpd.csv,0,8923,90,99.14444444,90,0,99.14444444,0
638,RaigastvereLake.Pirrus.1987.lpd.csv,-16.95,11673.07,116,100.7760345,98,18,101.315102,104.3638889
639,rainbow.Clegg.2011.lpd.csv,-54,13505.544,46,294.7726957,34,12,290.9317941,328.5103333
640,Ranger.Brubaker.1983.lpd.csv,0,9562,28,341.5,28,0,341.5,0
641,Rapid-12-1k.csv,0,22869,591,38.69543147,112,479,88.97767857,27.01148225
642,Rapid.Fall.1994.lpd.csv,0,18570,46,403.6956522,27,19,359.8518519,481.5263158
643,RAPiD_12_1K.Thornalley.2010.lpd.csv,-21,11869,201,59.15422886,125,76,80.032,25.03947368
644,Ratasjoen.Velle.2005.lpd.csv,-49,11620.88,76,153.5510526,65,11,151.7767692,177.6670909
645,RC12-10.Poore.2003.lpd.csv,614.285,13980.2,159,84.06235849,132,27,70.45238636,156.5818519
646,RC24_08GC.Arbuszewski.2013.lpd.csv,3715,26865,46,503.2608696,11,35,532,507.6
647,RC27_23.Overpeck.1996.lpd.csv,0,19855,44,451.25,12,32,806.1666667,328.53125
648,RC27_28.Overpeck.1996.lpd.csv,4906,13820,51,174.7843137,20,31,253.8,133.5806452
649,RedRock.Maher.1972.lpd.csv,-239.8,11659.8,41,290.2341463,36,5,276.0638889,476.2
650,Reiarsdalvatnet.Seppa.2009.lpd.csv,-82.08,8930.53,84,107.2929762,84,0,107.2929762,0
651,Reidel.Almquist-Jacobson.1992.lpd.csv,-31,13480,51,264.9215686,37,14,270.8378378,299.6428571
652,RiviereFeuilles2.Larouche.1981.lpd.csv,493,5615,17,301.2941176,17,0,301.2941176,0
653,RR1313_23PC.MoffaSanchez.2019.lpd.csv,1280,16186,120,124.2166667,64,56,135.921875,112.7142857
654,Ruila.Seppa.2004.lpd.csv,0,10012.5,35,286.0714286,34,1,285.2647059,627
655,Rukatunturi.Hicks.1985.lpd.csv,93.3,5610.25,18,306.4972222,18,0,306.4972222,0
656,s53s52.KaislahtiTillman.2010.lpd.csv,-40,6171.296,37,167.8728649,37,0,167.8728649,0
657,SacredLake.Loomis.2012.lpd.csv,63,47730,93,512.5483871,38,55,255.5263158,693.9818182
658,SaegistalseePollen.Wick.2003.lpd.csv,-40.58,8947.68,212,42.39745283,212,0,42.39745283,0
659,Saint-JeanOrleans.Richard.1981.lpd.csv,143,6561,17,377.5294118,17,0,377.5294118,0
660,SaintCalixte.Larouche.NA.lpd.csv,77,11209,35,318.0571429,28,7,344.6428571,263.7142857
661,SaintThomas.Voeltzel.1987.lpd.csv,152.24,6947.16,101,67.27643564,101,0,67.27643564,0
662,SaintViaudContin.Bernard.1996.lpd.csv,-18,7363.69,70,105.4527143,70,0,105.4527143,0
663,SaladaPequena.EPD.lpd.csv,-40.98,4596.56,43,107.8497674,43,0,107.8497674,0
664,SchwarzseeobSoelden.Ilyashuk.2011.lpd.csv,-36.458,10200.217,159,64.38160377,155,4,64.49665806,74.904
665,SchwarzseeReschenscheideck.Welten.1982.lpd.csv,-27.64,13688.64,42,326.5780952,25,17,387.3868,262.5229412
666,ScreamingLynxLake.Clegg.2011.lpd.csv,-43,10611,150,71.02666667,147,3,67.2585034,271
667,SecretLake.Lasher.2017.lpd.csv,-64,7595,27,283.6666667,27,0,283.6666667,0
668,Sharkey.Shuman.2016.lpd.csv,634,13038.3,165,75.17757576,158,7,53.65886076,669.0571429
669,SihailongwanMaar.Stebich.2015.lpd.csv,150,11992,206,57.48543689,163,43,60.22699387,48.34883721
670,Sixteen.Futyma.1986.lpd.csv,2206,10419,33,248.8787879,32,1,242.59375,900
671,sjuuodjijaure.Rosen.2001.lpd.csv,0,9359.764,53,176.5993208,53,0,176.5993208,0
672,SK237_GC04.Saraswat.2013.lpd.csv,120,31600,285,110.4561404,78,207,126.6666667,104.8792271
673,Skrzetuszewskie.Litt.2001.lpd.csv,166.37,12651.5,83,150.423253,70,13,140.1031429,220.0715385
674,Sluggan.Smith.1991.lpd.csv,39.32,14739.94,115,127.8314783,84,31,118.0708333,160.1251613
675,SN-6.Tiwari.2015.lpd.csv,154.21,4772.19,36,128.2772222,36,0,128.2772222,0
676,SO136-Gc11.csv,50,13830,49,281.2244898,32,17,310.3125,238.2352941
677,SO136-GC11_shakun.csv,50,31320,205,152.5365854,32,173,310.3125,124.5086705
678,SO136_GC11.Barrows.2007.lpd.csv,50,31320,205,152.5365854,32,173,310.3125,124.5086705
679,SO189_039KL.Mohtadi.2014.lpd.csv,410,45330,667,67.34632684,167,500,57.4251497,70.78
680,SO189_119KL.Mohtadi.2014.lpd.csv,60,36060,154,233.7662338,32,122,300,216.8032787
681,SO189_144KL.Mohtadi.2014.lpd.csv,90,23722,379,62.35356201,144,235,68.61805556,58.76595745
682,SO90_63KA.Staubwasser.2003.lpd.csv,-40,12754,902,14.18403548,676,226,14.84467456,12.24778761
683,Sokli.Shala.2017.lpd.csv,0,10826.5493,71,152.4866098,59,12,167.8983051,83.79577465
684,SouthAfricanRainfallZone.Chevalier.2015.lpd.csv,0,12000,121,99.17355372,101,20,99.00990099,105
685,Soylegrotta.Lauritzen.1999.lpd.csv,136.503,9955.222,243,40.40625103,243,0,40.40625103,0
686,Spaime.Hammarlund.2004.lpd.csv,41.651,10470,57,182.9534912,55,2,175.8456,622.49
687,SprucePond.Shuman.2016.lpd.csv,100,29248,178,163.752809,130,48,75.944,403.3691667
688,SSDP_102.Kim.2004.lpd.csv,10,6880,113,60.79646018,113,0,60.79646018,0
689,StaroselskyMoch.Novenko.2018.lpd.csv,-19,9792,56,175.1964286,56,0,175.1964286,0
690,Stazersee.Heiri.2015.lpd.csv,-38.044,10628.824,94,113.4773191,89,5,112.4895393,156.7348
691,Steel.Shuman.2016.lpd.csv,-50.98,12300,125,98.80784,111,14,90.0018018,178.0914286
692,StellaLake.Reinemann.2009.lpd.csv,0,6678.086,101,66.11966337,101,0,66.11966337,0
693,Straldzhamire.Tonkov.2009.lpd.csv,-57.07,4366.56,28,157.9867857,28,0,157.9867857,0
694,SU81-18 Waelbroeck_shakun.csv,0,20153,42,479.8333333,15,27,647.9333333,421.7407407
695,SU81-18_shakun.csv,400,31439,98,316.7244898,19,79,497.1578947,277.0506329
696,SU81_18.Bard.2000.lpd.csv,400,31489,114,272.7105263,24,90,393.5833333,243.7444444
697,SudobleLake.Elovicheva.1985.lpd.csv,487.75,13727.6,61,217.0467213,36,25,258.5611111,167.354
698,Sutherland.Shuman.2016.lpd.csv,44.4444,31850.16,183,173.8017246,125,58,78.694396,380.918719
699,SV04.Rigual-Hernndez.2017.lpd.csv,726,10486,63,154.9206349,56,7,165.2321429,82.71428571
700,Svanavatnet.Bjune.2008.lpd.csv,-17.56,8750.308,82,106.9252195,82,0,106.9252195,0
701,Svartvatnet-Norway.Seppa.2009.lpd.csv,-37,8938,50,179.5,50,0,179.5,0
702,Svartvatnet-Svalbard.Luoto.2018.lpd.csv,0,5555,41,135.4878049,41,0,135.4878049,0
703,SwienskuhleDAHIII.Behre.1986.lpd.csv,317.38,7168.22,72,95.15055556,72,0,95.15055556,0
704,SwietokrzyskieLake.Makohonienko.1991.lpd.csv,-1.4,11585.21,175,66.2092,166,9,60.06277108,197.9844444
705,Szymbark.Szczepanek.1989.lpd.csv,259.8,10319.83,96,104.7919792,92,4,105.7936957,102.1925
706,TalkinTarn.Langdon.2004.lpd.csv,121.316,5758.571,34,165.8016176,34,0,165.8016176,0
707,TanaLake.Loomis.2015.lpd.csv,397.063,16052.941,65,240.8596615,38,27,236.3062368,255.323
708,Tanganyika.Tierney.2008.lpd.csv,1313,59454,210,276.8619048,43,167,201.5813953,297.0778443
709,Tarnowiec.Harmata.1987.lpd.csv,475.16,14190.78,53,258.785283,36,17,259.1069444,278.9994118
710,TauldintreBrazi.Toth.2015.lpd.csv,-19,12027.985,122,98.74577869,94,28,106.287234,75.71375
711,TaulMuced.Diaconu.2017.lpd.csv,-60,6625,59,113.3050847,59,0,113.3050847,0
712,Temje.Nazarova.2013.lpd.csv,0,10035,42,238.9285714,41,1,238.6585366,501
713,TiancaiLake.Zhang.2017.lpd.csv,-57.817,12053,221,54.80007692,188,33,53.33945213,65
714,Tiavatnet.Seppa.2009.lpd.csv,-50,8988,75,120.5066667,75,0,120.5066667,0
715,Tibetanus.Hammarlund.2002.lpd.csv,39.4,10237.5,45,226.6244444,42,3,236.9870714,195.8333333
716,Tigalmamine.Cheddadi.1998.lpd.csv,-26,12278,109,112.8807339,97,12,102.7835052,203.2986083
717,TK2.Porinchu.2019.lpd.csv,-46,9980,58,172.862069,58,0,172.862069,0
718,TN057-17.csv,0,12563.16,283,44.39279152,228,55,43.79390351,47.46909091
719,TN057-17.Nielsen.2004.lpd.csv,0,12563.16,283,44.39279152,228,55,43.79390351,47.46909091
720,TN057-21 MgCa_shakun.csv,10301,26095,123,128.4065041,0,128.4065041,0,NA
721,TN057-21 UK37_shakun.csv,6083,99848,825,113.6545455,44,781,84.63636364,115.4366197
722,Topptjonna.Paus.2011.lpd.csv,6133.4277,11823.53,60,94.83503833,53,7,72.47367547,280.0667429
723,Tornetrask.Grudd.2002.lpd.csv,-47,7356,7404,0.999864938,7404,0,0.999864938,0
724,Toskaljavri.Seppa.2002.lpd.csv,0,9500,95,100,95,0,100,0
725,TourbieredeLanorieHenri.Comtois.1982.lpd.csv,265,6620,23,276.3043478,23,0,276.3043478,0
726,TourbieredeLanorieStJean.Comtois.1982.lpd.csv,0,5468,40,136.7,40,0,136.7,0
727,TR163-22_shakun.csv,1200,135100,427,313.5831382,28,399,310.7142857,314.2857143
728,TR163_22.Lea.2006.lpd.csv,1137.5,135100,471,284.4214437,41,430,213.7195122,291.2790698
729,TR163_31.Dubois.2009.lpd.csv,5440,24700,46,418.6956522,10,36,404,438.0555556
730,Trehorningen.Antonsson.2007.lpd.csv,0,8894,49,181.5102041,49,0,181.5102041,0
731,Trettetjorn.Bjune.2005.lpd.csv,-52,8526.963,53,161.8672264,53,0,161.8672264,0
732,Troll28-03.Klitgard-Kristensen.2001.lpd.csv,240,9800,73,130.9589041,73,0,130.9589041,0
733,Trout.Irvine.2012.lpd.csv,1783.99,15424.5,67,203.5897015,30,37,273.0276667,152.2094595
734,Tsuolbmajavri Lake.csv,-45.48,9917.87,146,68.24212329,146,0,68.24212329,0
735,Tsuolbmajavri.Korhola.2002.lpd.csv,0,10719.315,146,73.41996575,138,8,72.04203623,109.2675
736,TTR17_434G.Rodrigo-Gamiz.2014.lpd.csv,26.8,13728,92,148.926087,70,22,141.6242857,180.6772727
737,Tumbulovaty.Kultti.2004.lpd.csv,0,11165,28,398.75,25,3,387.608,614.9666667
738,Turkana.Berke.2012.lpd.csv,1093.599,6022.916,57,86.47924561,57,0,86.47924561,0
739,TwoYourtsLake.Nazarova.2013.lpd.csv,164.558,4500,36,120.4289444,36,0,120.4289444,0
740,Uitbergen.Verbruggen.1979.lpd.csv,-9.89,4371.91,15,292.12,15,0,292.12,0
741,UpperFly.Bunbury.2009.lpd.csv,9656.264,144.915,39,-243.8807436,39,0,-243.8807436,0
742,V19-28_shakun.csv,1889,28489,37,718.9189189,11,26,716.6363636,761.2307692
743,V21-30 MgCa_shakun.csv,1660,28310,57,467.5438596,21,36,392.2380952,520.5
744,V21-30 UK37_shakun.csv,2435,27472,62,403.8225806,20,42,376.7,425.3333333
745,Valiranta.Kharinei.2015.lpd.csv,-43.7,11502.7,100,115.464,92,8,108.2992391,221.205
746,Van.VanZeist.1978.lpd.csv,53.5,11002.46,84,130.3447619,72,12,136.9558333,98.14916667
747,Vatnamyri.Holmes.2011.lpd.csv,7549,10916,61,55.19672131,44,17,54.56818182,58.88235294
748,Vernerovice.Peichlova.1979.lpd.csv,160.41,13400.59,38,348.4257895,21,17,468,218.4247059
749,VestreOykjamyrtorn.EPD.lpd.csv,-31.41,13158.01,99,133.2264646,67,32,148.6477612,106.5784375
750,VestreOykjamytjorn.Velle.2005.lpd.csv,-53.4646966,13070.78964,82,160.0518822,56,26,176.9960904,127.1016543
751,Victoria.Berke.2012.lpd.csv,1372.664,15176.125,67,206.021806,48,19,174.3223958,302.3688947
752,VM12_107.Schmidt.2012.lpd.csv,566,49521,421,116.2826603,36,385,258.0555556,103.7532468
753,VM21_30.Koutavas.2003.lpd.csv,1660,31160,119,247.8991597,36,83,230.8055556,256.1807229
754,VM28-122_shakun.csv,3130,41040,72,526.5277778,8,64,836.25,492.34375
755,VM28_122.Schmidt.2004.lpd.csv,3130,41040,93,407.6344086,21,72,318.5714286,437.6388889
756,Vostok.csv,0,11642,273,42.64468864,239,34,41.74895397,50.38235294
757,Vostok.Vimeux.2002.lpd.csv,0,9840,493,19.95943205,493,0,19.95943205,0
758,Vostok_shakun.csv,0,24941,452,55.17920354,239,213,41.74895397,70.47887324
759,Vuoksjavratje.Berntsson.2014.lpd.csv,-44.444,5083.333,43,119.2506279,43,0,119.2506279,0
760,VuolepNjakajaure.Heinrichs.2006.lpd.csv,0,8899,42,211.8809524,42,0,211.8809524,0
761,vuoskkujavri.Bigler.2002.lpd.csv,-41.63,10214.21,60,170.9306667,57,3,175.4052632,143.19
762,W8709A-8_shakun.csv,200,29400,37,789.1891892,10,27,970,755.5555556
763,Wachel3.Doerfler.1989.lpd.csv,59.44,9985.34,104,95.44134615,104,0,95.44134615,0
764,WachseldornUntermoos.Oeschger.1980.lpd.csv,70.45,17548.34,87,200.8952874,43,44,227.4723256,178.8856818
765,WAISDivide.Cuffey.2016.lpd.csv,-56,67770.5,39117,1.733939208,5808,33309,1.731172521,1.734473566
766,WAISDivide.Fegyveresi.2016.lpd.csv,265,5324.5,55,91.99090909,55,0,91.99090909,0
767,Waxeckalm.Huettemann.1987.lpd.csv,85.75,7749.49,53,144.5988679,53,0,144.5988679,0
768,WCA3BGumboLimboFarTail.Willard.2001.lpd.csv,-40,4653,15,312.8666667,15,0,312.8666667,0
769,WCA3BGumboLimboMarsh.Willard.2001.lpd.csv,-34,4324,21,207.5238095,21,0,207.5238095,0
770,WestOkoboji.VanZant.1979.lpd.csv,5,16851,105,160.4380952,87,18,113.3103448,396.6666667
771,WhitePond.Krause.2019.lpd.csv,0,20984.8,74,283.5783784,29,45,343.7551724,249.6311111
772,WiggenhallSt.Germans.Waller.1994.lpd.csv,85.25,5204.53,30,170.6426667,30,0,170.6426667,0
773,WilderSeebeimRuhestein.EPD.lpd.csv,386.57,9644.12,259,35.74343629,259,0,35.74343629,0
774,WIND28K.Kiefer.2006.lpd.csv,4330,67530,100,632,15,85,354,685.4117647
775,Windy.Chase.2008.lpd.csv,507,13048,76,165.0131579,60,16,156.8166667,207.3125
776,Wonderkrater.Truc.2013.lpd.csv,-29,19575,55,356.4363636,35,20,282.2285714,505.9
777,Woryty.EPD.lpd.csv,347.14,13812.45,84,160.3013095,44,40,215.6097727,101.89375
778,Ximencuo.Herzschuh.2014.lpd.csv,62,19322,108,178.3333333,49,59,200.3061224,162.4067797
779,XingyunLake.Wu.2018.lpd.csv,-27,14192,67,212.2238806,49,18,204.4897959,248.1666667
780,Yakumo.Leipe.2013.lpd.csv,40,5506,38,143.8421053,38,0,143.8421053,0
781,Yanou.Foster.2016.lpd.csv,-57,5998,41,147.6829268,41,0,147.6829268,0
782,Yarnyshnoe.Seppa.2008.lpd.csv,1197.86,12484.02,56,201.5385714,40,16,219.1915,168.0675
783,Ylimysneva.Huttunen.1990.lpd.csv,-40.1,9471.38,51,186.4996078,51,0,186.4996078,0
784,Zalozhtsy.Bezusko.1992.lpd.csv,304.62,9905.4,24,400.0325,24,0,400.0325,0
785,Zbudovskablata.Rybnickova.1975.lpd.csv,-11.85,9987.83,22,454.5309091,22,0,454.5309091,0
1,1.csv,10506,16916,59,108.6440678,0,108.6440678,0,NA
2,10.csv,1150,14710,55,246.5454545,30,25,292,196
3,100.csv,8053,19495.9,137,83.52481752,33,104,58.09090909,92.19134615
4,11.csv,3220,20560,47,368.9361702,16,31,419.375,350.6451613
5,12.csv,960,14960,114,122.8070175,39,75,230.7692308,67.86666667
6,13.csv,6260,19880,141,96.59574468,18,123,206.1111111,81.30081301
7,14.csv,1100,14610,62,217.9032258,42,20,211.1904762,241.5
8,15.csv,1120,19780,108,172.7777778,40,68,217.25,150.1470588
9,16.csv,-19.5,13923,266,52.41541353,244,22,40.95696721,182.7272727
10,18.csv,9100.5,18261.4,78,117.4474359,5,73,169.46,115.8109589
11,19.csv,0,15629,184,84.94021739,70,114,142.7714286,50.0877193
12,2.csv,10854,21064,64,159.53125,0,159.53125,0,NA
13,20.csv,384,19394,56,339.4642857,5,51,1902.8,222.8823529
14,21.csv,230,24620,193,126.373057,91,102,106.7032967,150.0980392
15,22.csv,185,149480,867,172.1972318,140,727,69.91428571,191.9628611
16,23.csv,89,19402.1,97,199.1041237,32,65,307.71875,148.7861538
17,24.csv,89,19402.1,97,199.1041237,32,65,307.71875,148.7861538
18,25.csv,1008,25105,190,126.8263158,74,116,121.4594595,130.9741379
19,26.csv,3851.01,21042.82,73,235.5042466,28,45,211.2746429,257.0673333
20,29.csv,8962,18969.9,49,204.2428571,3,46,109.6333333,216.4108696
21,3.csv,11459,17150,42,135.5,0,135.5,0,NA
22,30.csv,6825.4,24988.9,280,64.86964286,56,224,55.83928571,67.48125
23,31.csv,6825.4,24988.9,243,74.74691358,50,193,62.54,78.32020725
24,32.csv,640,19980,204,94.80392157,16,188,572.5,55.21276596
25,33.csv,1000,24610,79,298.8607595,25,54,359.6,277.5925926
26,34.csv,723,20715,90,222.1333333,50,40,183.4,275.975
27,35.csv,723,20715,84,238,44,40,208.4090909,275.975
28,36.csv,1270,25000,174,136.3793103,38,136,228.4210526,111.6176471
