"","time","NH","NM","Tropical","SM","SH","AN","AS"
"171",17100,-4.6,-3.46511627906977,-2.12760125448077,-2.78947368421053,-6.2,-3.67924528301887,-3.5
"172",17200,-5.2,-3.54761904761905,-2.07336643203704,-2.9,-6.6,-3.86538461538462,-3.64
"173",17300,-4,-3.40909090909091,-2.12721997927778,-2.80952380952381,-6.6,-3.51851851851852,-3.53846153846154
"174",17400,-4.3,-3.27272727272727,-2.23487490475472,-2.9,-7,-3.46296296296296,-3.72
"175",17500,-4.4,-3.08695652173913,-2.22967815728302,-2.72727272727273,-7.2,-3.32142857142857,-3.55555555555556
"176",17600,-5,-3.18604651162791,-2.24573501632075,-2.85714285714286,-7.2,-3.5,-3.69230769230769
"177",17700,-5.5,-3.23255813953488,-2.26711297559615,-2.71428571428571,-7.4,-3.58823529411765,-3.61538461538462
"178",17800,-4.55555555555556,-2.89130434782609,-2.15013216265385,-2.63636363636364,-7.6,-3.16363636363636,-3.55555555555556
"179",17900,-4.88888888888889,-3.11363636363636,-2.26489062390196,-2.47826086956522,-7.8,-3.41509433962264,-3.42857142857143
"180",18000,-5,-2.86046511627907,-2.32917343058824,-2.5,-7.6,-3.23076923076923,-3.44444444444444
"181",18100,-4.88888888888889,-2.7906976744186,-2.3676263675098,-2.60869565217391,-7.6,-3.15384615384615,-3.5
"182",18200,-5,-2.67441860465116,-2.30591483366667,-2.9047619047619,-7.8,-3.03921568627451,-3.84615384615385
"183",18300,-4.875,-2.75609756097561,-2.35939433192308,-3.0952380952381,-8,-3.10204081632653,-4.03846153846154
"184",18400,-4.11111111111111,-2.65853658536585,-2.29844515426923,-2.80952380952381,-7.6,-2.92,-3.73076923076923
"185",18500,-4.44444444444444,-2.58536585365854,-2.33059054334615,-3.23809523809524,-8,-2.92,-4.15384615384615
"186",18600,-4.44444444444444,-2.92682926829268,-2.45218233478431,-2.95238095238095,-8,-3.2,-3.92307692307692
"187",18700,-4.22222222222222,-2.71428571428571,-2.44027251056863,-2.78260869565217,-8,-2.98039215686275,-3.71428571428571
"188",18800,-4.22222222222222,-2.85714285714286,-2.49492616805769,-2.95454545454545,-8,-3.09803921568627,-3.88888888888889
"189",18900,-4.66666666666667,-3.15789473684211,-2.42991456425,-2.95454545454545,-7.8,-3.4468085106383,-3.85185185185185
"190",19000,-4.55555555555556,-3.025,-2.39107306876923,-3.14285714285714,-7.8,-3.30612244897959,-4.03846153846154
"191",19100,-4.33333333333333,-3.075,-2.3877864915098,-3,-7.8,-3.30612244897959,-3.88888888888889
"192",19200,-4.33333333333333,-3.05263157894737,-2.33123092054902,-3.19047619047619,-8,-3.29787234042553,-4.11538461538461
"193",19300,-4.66666666666667,-2.76923076923077,-2.31717957639216,-2.81818181818182,-8,-3.125,-3.77777777777778
"194",19400,-4.55555555555556,-2.86842105263158,-2.28875090715686,-2.95454545454545,-7.8,-3.19148936170213,-3.85185185185185
"195",19500,-4.66666666666667,-2.86111111111111,-2.29185492605882,-3.04545454545455,-8,-3.22222222222222,-3.96296296296296
"196",19600,-4.33333333333333,-2.63888888888889,-2.20025330253846,-3.0952380952381,-8,-2.97777777777778,-4.03846153846154
"197",19700,-5.5,-2.88571428571429,-2.35219718371154,-2.9047619047619,-8,-3.37209302325581,-3.88461538461538
"198",19800,-5.625,-2.72222222222222,-2.33106414180769,-2.95238095238095,-8,-3.25,-3.92307692307692
"199",19900,-5,-2.83333333333333,-2.29640033715686,-3.0952380952381,-8,-3.26666666666667,-4.03846153846154
"200",20000,-5,-2.91176470588235,-2.31406860813726,-3.35,-7.8,-3.34883720930233,-4.24
