"","time","NH","NM","Tropical","SM","SH","AN","AS","Global","land","sea","all"
"152",15200,-4.13036418643396,-2.19032190501613,-0.952940664333333,-0.762198734181818,-4.29342770622222,-2.77123852035593,-1.5188906567619,-2.70426102347692,-3.19018702151412,-2.12311979609459,NA
"153",15300,-4.42609928456604,-2.33658867930645,-0.996878442111111,-0.806333452969697,-4.39851826177778,-2.96226134641808,-1.57608734057143,-2.85330869810154,-3.35716006136158,-2.25072970285135,NA
"154",15400,-4.727328094,-2.50620937906452,-1.04516831512698,-0.88022317630303,-4.56563692844444,-3.17129012421469,-1.66995469461905,-3.05147730681846,-3.57691201493786,-2.42308579778378,NA
"155",15500,-4.92829831483019,-2.62826852209677,-1.06168245798413,-0.906225519636364,-4.74110070622222,-3.3169780080565,-1.72798448819048,-3.18349611390154,-3.75983949528814,-2.49422058345946,NA
"156",15600,-5.41173132809434,-2.80147352592742,-1.12980769607937,-1.00742041327273,-4.95031581733333,-3.58307614465536,-1.85232657128571,-3.38973835180923,-3.98892442873446,-2.67314419224325,NA
"157",15700,-5.62375531113208,-2.93454216396774,-1.15623220401587,-1.07992891387879,-5.00065515066667,-3.73978677865537,-1.92008453604762,-3.51770664008615,-4.14226197236158,-2.77077222243243,NA
"158",15800,-5.83048633013208,-2.9920357538871,-1.17810495004762,-1.1121419790303,-5.26681259511111,-3.84196728236723,-2.00242853961905,-3.63101789999077,-4.27458700679096,-2.86134403577703,NA
"159",15900,-6.00531918864151,-3.18974531691129,-1.23505548973016,-1.20519484751515,-5.457844484,-4.03282675872881,-2.11647691247619,-3.79233327260616,-4.45594566148023,-2.9986887264527,NA
"160",16000,-6.35481145658491,-3.26968930807258,-1.25483795004762,-1.2152374829697,-5.68426159511111,-4.19348294576271,-2.172885507,-3.91482247778462,-4.59533057884181,-3.10097157314189,NA
"161",16100,-6.44034996601887,-3.33126273464516,-1.29264244211111,-1.326599066,-5.74524581733333,-4.26223235759887,-2.27345194128571,-3.98903278476,-4.70877659048023,-3.12825809818919,NA
"162",16200,-6.67441215271698,-3.42760349595968,-1.33629974369841,-1.38229207924242,-5.91665103955556,-4.39981173781356,-2.35394042788095,-4.10908264474462,-4.82582070344633,-3.25190266913513,NA
"163",16300,-6.74411611120754,-3.54613277906452,-1.39148585480952,-1.44669823872727,-6.19078870622222,-4.50372100846327,-2.46328905319048,-4.21670877298462,-4.94269141027118,-3.34847278109459,NA
"164",16400,-6.89640079045283,-3.64722632024194,-1.42600375957143,-1.53216873236364,-6.31054615066667,-4.62014296951412,-2.55610675057143,-4.32387180831077,-5.06687477135028,-3.43528042683784,NA
"165",16500,-7.13455256973585,-3.82676871151613,-1.45792491830159,-1.59428909539394,-6.46249359511111,-4.81723506454237,-2.63747577390476,-4.47746877557231,-5.2582530450226,-3.54369299386486,NA
"166",16600,-7.33233572067925,-3.95250444419355,-1.46342261671429,-1.59251287630303,-6.48118181733333,-4.9645443179435,-2.6400847922381,-4.57059006979384,-5.38990463458192,-3.59073413758108,NA
"167",16700,-7.53004479607547,-4.02220753135484,-1.4960026325873,-1.67978373024242,-6.63509715066667,-5.07257688180791,-2.74163660604762,-4.66002433507077,-5.4921105189661,-3.66489423676351,NA
"168",16800,-7.74040439983019,-4.11657151170161,-1.52872420401587,-1.72706155539394,-6.73844181733333,-5.20167401492655,-2.80092875438095,-4.77231149059385,-5.63454898942938,-3.74112204941892,NA
"169",16900,-8.11226794692453,-4.22741187041129,-1.56070304528571,-1.77921554524242,-6.96709215066667,-5.39067385942373,-2.8909033892619,-4.91511596962769,-5.82739574109605,-3.82407867537162,NA
"170",17000,-7.96030040922641,-4.16251370629839,-1.57135458496825,-1.83611941557576,-7.09454103955556,-5.29970407497175,-2.96292404928571,-4.87377409154462,-5.76684201767232,-3.80571312583784,NA
"171",17100,-8.36945922049057,-4.18298779485484,-1.59705987068254,-1.9507523329697,-7.30881892844444,-5.43656398445198,-3.09890946057143,-5.00937709304616,-5.93614239031638,-3.90101589293243,NA
"172",17200,-8.47681347520755,-4.13985969953226,-1.58608520401587,-2.03350682327273,-7.53351159511111,-5.43849557586441,-3.21207927438095,-5.02588837522769,-5.96449562923729,-3.90336483495946,NA
"173",17300,-8.16277757903774,-3.98445618826613,-1.61601410877778,-2.10959756448485,-7.79248326211111,-5.23559197194351,-3.32735878540476,-4.93117494196615,-5.84582418667232,-3.8373038857973,NA
"174",17400,-8.07152492811321,-3.79656713315323,-1.57904328338095,-2.18222732993939,-7.94582148433333,-5.07663924124859,-3.41728322016667,-4.82540536223384,-5.75578911525988,-3.71271668462838,NA
"175",17500,-7.79814021116981,-3.50051483762903,-1.56581734687302,-2.29103311993939,-8.03102270655556,-4.78737441275706,-3.5210308885,-4.65896522422462,-5.55005412565537,-3.59327106508108,NA
"176",17600,-8.03457398469811,-3.48811279980645,-1.58241021988889,-2.35546060448485,-8.119564151,-4.84948253313559,-3.59062565016667,-4.72789828369846,-5.66379133066667,-3.60862078833784,NA
"177",17700,-7.63519055830189,-3.33964994681452,-1.58865298179365,-2.39288174357576,-8.27886870655555,-4.62588527115819,-3.65416466421428,-4.59832158710769,-5.50065115226554,-3.51918420175,NA
"178",17800,-7.7088073809434,-3.25109120705645,-1.60236252147619,-2.47426768781818,-8.44640359544444,-4.58588757550848,-3.75401109659524,-4.58944817093538,-5.5053373839661,-3.49409417967567,NA
"179",17900,-7.49432963371698,-3.09248192101613,-1.55589058496825,-2.6006260029697,-8.54495548466667,-4.41054931521469,-3.87441089190476,-4.49204247564615,-5.39733979685311,-3.40935581447297,NA
"180",18000,-7.27182211862264,-2.88074827541129,-1.53968866433333,-2.622020306,-8.606007818,-4.19558959569491,-3.90430334428571,-4.351415808,-5.23211227055367,-3.298150444,NA
"181",18100,-7.11120059786793,-2.77215855647581,-1.53139029925397,-2.60907643327273,-8.687493818,-4.07141973271187,-3.91159444428571,-4.27465913865231,-5.15910542149153,-3.21690919228378,NA
"182",18200,-7.04206780922641,-2.67640788145968,-1.53042610877778,-2.62551054236364,-8.70667815133333,-3.98363938525424,-3.92861788714286,-4.22025031819077,-5.08218915322034,-3.18941806278378,NA
"183",18300,-6.91331881673585,-2.56388563000806,-1.48694060084127,-2.70803426054546,-8.70100870688889,-3.86625827914124,-3.99224307047619,-4.14149792622154,-4.99150096112994,-3.12494024258108,NA
"184",18400,-6.73643497324528,-2.35104445800806,-1.45469937861905,-2.64519934539394,-8.72660570688889,-3.66418399081921,-3.94835785142857,-4.00176637882769,-4.81319133721469,-3.0313459894054,NA
"185",18500,-6.96324606013208,-2.61451717559677,-1.50606785480952,-2.65193164842424,-8.86883304022222,-3.91667893198305,-3.98412480380952,-4.17778109149231,-5.0420774650452,-3.14412934744595,NA
"186",18600,-7.38315751296226,-2.65925776927419,-1.51176861671429,-2.71835952721212,-8.84621815133333,-4.07375882246892,-4.03147208952381,-4.30426913337846,-5.24005365229379,-3.1851214317027,NA
"187",18700,-7.32657832428302,-2.64467279195162,-1.4802324262381,-2.81948945145455,-8.864568818,-4.04659930728249,-4.11486360142857,-4.30459668658462,-5.22925369747458,-3.19875688302027,NA
"188",18800,-7.39873330539623,-2.72349116341129,-1.51465034687302,-2.8014484090303,-9.06842937355555,-4.12342242626554,-4.14437290142857,-4.34803775972307,-5.3053114778983,-3.20319013731081,NA
"189",18900,-7.28253279975472,-2.54399763934677,-1.47931818814286,-2.86133273630303,-9.17551070688889,-3.96288104896045,-4.21437087285714,-4.26450762091385,-5.18123396731638,-3.16815246339189,NA
"190",19000,-7.1042517185283,-2.44729011825,-1.47235896592064,-2.8994951090303,-9.27905459577778,-3.84174754658192,-4.26654357047619,-4.17379391164923,-5.08497172753672,-3.0840744967027,NA
"191",19100,-6.75370406767925,-2.21234825484677,-1.46004180719048,-2.89313796357576,-9.28355804022222,-3.57218926094915,-4.26251369428571,-4.00016133024923,-4.87307866570057,-2.95619938177027,NA
"192",19200,-6.76166194692453,-2.19519874405645,-1.43410953734921,-2.87725045448485,-9.35130804022222,-3.56255778220339,-4.26454850857143,-3.99245474874154,-4.88631162253672,-2.92345024427027,NA
"193",19300,-6.95603462607548,-2.28860735335484,-1.45306379131746,-2.94809435145454,-9.25025015133333,-3.68619857061017,-4.29855630857143,-4.07924472938154,-4.98711066776271,-2.99348614091216,NA
"194",19400,-6.76361886390566,-2.25843895545161,-1.41221268020635,-2.91807301812121,-9.32715948466667,-3.60744762860452,-4.29144868952381,-4.01937485875692,-4.91951042999435,-2.94286137153378,NA
"195",19500,-6.74613103749057,-2.20385882710484,-1.41126180719048,-2.93589226660606,-9.28526870688889,-3.56397423473446,-4.29647293238095,-3.99494333252615,-4.87731342423164,-2.93967639852703,NA
"196",19600,-6.80904220730188,-2.17605912385484,-1.4106344262381,-2.9056585029697,-9.32411792911111,-3.56333654432203,-4.28104266571429,-3.99651945872616,-4.88831509632203,-2.92998008133108,NA
"197",19700,-6.69817377711321,-2.12277148091129,-1.39720125163492,-2.96187135751515,-9.30386215133333,-3.49280719672316,-4.3208693847619,-3.94228432415693,-4.81232173993786,-2.90176660393243,NA
"198",19800,-6.90794457890566,-2.21020427445968,-1.39933369607937,-2.88995027266667,-9.21221548466666,-3.61687227522599,-4.24472138952381,-4.01170936404923,-4.90094590267797,-2.94823053068919,NA
"199",19900,-6.8035491035283,-2.15738530728226,-1.3926544262381,-2.90139756963636,-9.25686292911111,-3.54860949485876,-4.26328300380952,-3.96693566354154,-4.85350788739548,-2.90664320663513,NA
"200",20000,-6.92722521286792,-2.16370985885484,-1.40892860084127,-2.85683772115152,-9.50393548466667,-3.59007321344633,-4.28121581333333,-4.00831419111692,-4.90341666968362,-2.93782001066892,NA
"201",20100,-7.01204952418868,-2.29429365241129,-1.40044750560317,-2.930753506,-9.48542692911111,-3.70695501514689,-4.33532638238095,-4.09947975856,-5.02705115542373,-2.9901545069054,NA
"202",20200,-7.06155131664151,-2.25453077475,-1.44377207703175,-2.97711903024242,-9.459128818,-3.69392110650282,-4.36612112761905,-4.11201279868308,-5.00718402248588,-3.04143640264865,NA
"203",20300,-7.39118259786792,-2.46435128783065,-1.4602360294127,-3.00866633933333,-9.66568970688889,-3.93961716032768,-4.43517134666667,-4.27682226722154,-5.20825440375706,-3.16287977960811,NA
"204",20400,-7.04226167326415,-2.26976561458871,-1.42299688655556,-2.92969989084849,-9.53298192911111,-3.69881810673446,-4.34468889904762,-4.10182619462462,-5.00099038113559,-3.02647443102703,NA
"205",20500,-7.1489419619434,-2.33569765104032,-1.42387679131746,-2.98210563024242,-9.61889259577778,-3.77695159724294,-4.40427426571429,-4.16594465050154,-5.07394351492091,-3.08002708967568,NA
"206",20600,-7.40783932237736,-2.40093260784677,-1.421523331,-2.99906309690909,-9.56554237355556,-3.90017586135028,-4.40616579904762,-4.24082867270154,-5.16617359738418,-3.13416616142568,NA
"207",20700,-7.47150182050943,-2.38483834680645,-1.44912583893651,-2.96795914236364,-9.71667815133333,-3.90796356774576,-4.41411321571429,-4.25786283907692,-5.18991937117514,-3.14317360812162,NA
"208",20800,-7.34993489966038,-2.38052470273387,-1.44711547385714,-3.02335998781818,-9.629941818,-3.86854018542938,-4.43905609428571,-4.23604342344616,-5.14517736683051,-3.14876836953378,NA
"209",20900,-7.43560993739623,-2.39753222546774,-1.41717985480952,-2.99061385751515,-9.62457515133333,-3.90610916745763,-4.41217699190476,-4.24218736988923,-5.16398923419774,-3.13976216730405,NA
"210",21000,-7.53021424313207,-2.36132386684677,-1.38404968020635,-2.95437295751515,-9.73563748466667,-3.90907070268361,-4.40750107047619,-4.24485974093538,-5.17263845911299,-3.13528654419594,NA
"211",21100,-7.37635498267925,-2.32923587375,-1.39054226750794,-2.98144436357576,-9.59087204022222,-3.84052012670622,-4.39775029428572,-4.20451063936615,-5.11339137289831,-3.11753841075,NA
"212",21200,-7.28618343364151,-2.27689208579839,-1.37391991830159,-3.00143055751515,-9.64176526244444,-3.7768493820452,-4.42435942285714,-4.16506724686461,-5.07036855225424,-3.08237582082432,NA
"213",21300,-7.2305387694717,-2.21558936289516,-1.35531280719048,-2.99411222418182,-9.70529748466667,-3.71724088011864,-4.43222335142857,-4.10929058560616,-5.00289591079661,-3.04058691966892,NA
"214",21400,-7.3119333204151,-2.29858978854032,-1.36193636274603,-2.94866819387879,-9.69915515133333,-3.79976045062712,-4.39520111333333,-4.16799982550769,-5.10386021219774,-3.04876139007432,NA
"215",21500,-7.23532333928302,-2.25191862757258,-1.34988137861905,-2.98238655448485,-9.63238915133334,-3.74412455819774,-4.40738711095238,-4.13519799565538,-5.04156448263842,-3.05123267000676,NA
"216",21600,-7.28534819777359,-2.22309722152419,-1.34854087068254,-2.982599806,-9.85556570688889,-3.73891248559887,-4.45537821333333,-4.13406017680923,-5.03818292242373,-3.05277824455405,NA
"217",21700,-7.18856307703773,-2.26335887870161,-1.35150198179365,-2.96698058478788,-9.82805537388889,-3.73813753696045,-4.43721089673809,-4.13424123900615,-5.05127822441808,-3.03751457402027,NA
"218",21800,-7.01116802609434,-2.14923260845968,-1.36372379131746,-2.99741566963636,-9.798448818,-3.60506637758192,-4.45477991571429,-4.04902963377538,-4.93209750935028,-2.99292818798648,NA
"219",21900,-7.22715911286792,-2.20717090171774,-1.36198509290476,-2.97907239690909,-9.82579392911111,-3.71033121353107,-4.44622701095238,-4.09969222346462,-4.99119913341808,-3.03349814872297,NA
"220",22000,-7.04299541277358,-2.15165275687903,-1.38500531512698,-3.02633629993939,-9.83058026244444,-3.61629208322033,-4.48438857761905,-4.02960192266769,-4.89541000576836,-2.99414225571621,NA
