u_id,group_id,lat,lon,sitename,filename,elevation,country,gcmd_location,author,pub_year,title,journal,archive_type,min_yr,max_yr,proxy,num_record,num_control,url,process_group,resolution,collected,shakun,marcott,new,filename,uploader,t0,t100,t200,t300,t400,t500,t600,t700,t800,t900,t1000,t1100,t1200,t1300,t1400,t1500,t1600,t1700,t1800,t1900,t2000,t2100,t2200,t2300,t2400,t2500,t2600,t2700,t2800,t2900,t3000,t3100,t3200,t3300,t3400,t3500,t3600,t3700,t3800,t3900,t4000,t4100,t4200,t4300,t4400,t4500,t4600,t4700,t4800,t4900,t5000,t5100,t5200,t5300,t5400,t5500,t5600,t5700,t5800,t5900,t6000,t6100,t6200,t6300,t6400,t6500,t6600,t6700,t6800,t6900,t7000,t7100,t7200,t7300,t7400,t7500,t7600,t7700,t7800,t7900,t8000,t8100,t8200,t8300,t8400,t8500,t8600,t8700,t8800,t8900,t9000,t9100,t9200,t9300,t9400,t9500,t9600,t9700,t9800,t9900,t10000,t10100,t10200,t10300,t10400,t10500,t10600,t10700,t10800,t10900,t11000,t11100,t11200,t11300,t11400,t11500,t11600,t11700,t11800,t11900,t12000,t12100,t12200,t12300,t12400,t12500,t12600,t12700,t12800,t12900,t13000,t13100,t13200,t13300,t13400,t13500,t13600,t13700,t13800,t13900,t14000,t14100,t14200,t14300,t14400,t14500,t14600,t14700,t14800,t14900,t15000,t15100,t15200,t15300,t15400,t15500,t15600,t15700,t15800,t15900,t16000,t16100,t16200,t16300,t16400,t16500,t16600,t16700,t16800,t16900,t17000,t17100,t17200,t17300,t17400,t17500,t17600,t17700,t17800,t17900,t18000,t18100,t18200,t18300,t18400,t18500,t18600,t18700,t18800,t18900,t19000,t19100,t19200,t19300,t19400,t19500,t19600,t19700,t19800,t19900,t20000,t20100,t20200,t20300,t20400,t20500,t20600,t20700,t20800,t20900,t21000,t21100,t21200,t21300,t21400,t21500,t21600,t21700,t21800,t21900,t22000
438,195,71.34,-113.78,KR02,KR02Chironomid.Fortin.2010.lpd,299,North America>Canada>Northwest Territories,North America>Canada>Northwest Territories,"Fortin, Marie-Claude; Gajewski, Konrad",2010,"Postglacial environmental history of western Victoria Island, Canadian Arctic",Quaternary Science Reviews,LakeSediment,-44.95,10085.8,chironomid,93,7,this compilation,wave1,108.9327957,NA,NA,NA,NA,KR02Chironomid.Fortin.2010.lpd.csv,LipD,5.345076444,4.653716148,4.975221138,5.296726128,5.350751834,5.303319882,5.266671207,5.275993352,5.285315496,5.416828257,5.334213184,5.334233755,5.505215954,5.599115255,5.514665764,5.430216273,5.310711325,5.210806904,5.190283375,5.381711208,5.574652151,5.643225628,5.609547873,5.538997402,5.58026386,5.49518689,5.232458294,5.437540032,5.650239195,5.6089857,5.555464217,5.62276962,5.712107088,5.795138754,5.871209996,5.776733084,5.534268556,5.391951344,5.704755872,5.721975447,5.763598653,5.806466414,5.753964077,5.673682444,5.564003417,5.680679458,5.78710898,5.787177537,5.670009418,5.508857204,5.676057316,5.818992244,5.888447407,5.909587813,5.902169855,5.98586885,6.035446066,5.900096255,5.817274087,5.80458077,5.934332581,6.093669841,6.029551519,5.962652153,5.850167863,5.737683574,5.84757915,5.924427596,5.932167323,5.986772336,5.989512718,5.911823496,5.963018017,6.014218338,5.885737171,5.777568767,5.918177215,5.986105398,5.855015487,5.930776061,5.983297915,5.703862149,5.914088036,6.014974366,6.102151305,6.020143375,5.978922815,6.005089624,6.00394626,6.005347148,6.01494153,6.024535912,6.03194484,6.036640476,6.058431202,6.114382635,6.105305478,5.933912041,5.550929401,5.464052904,5.230401471,4.163048345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,196,71.34,-113.78,KR02,KR02Pollen.Peros.2008.lpd,299,North America>Canada>Northwest Territories,North America>Canada>Northwest Territories,"Peros, Matthew C.; Gajewski, Konrad",2008,"Holocene climate and vegetation change on Victoria Island, western Canadian Arctic",Quaternary Science Reviews,LakeSediment,-48,10101.5012,pollen,69,9,www.ncdc.noaa.gov/paleo/study/15444,wave1,147.0942203,NA,NA,NA,NA,KR02Pollen.Peros.2008.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.55566343,22.62038835,22.68511327,22.875,23.10227273,23.32954545,23.44480519,23.50974026,23.57467532,23.6,23.6,23.6,23.31782946,22.7751938,22.23255814,22.40691824,22.62704403,22.84716981,22.87610063,22.84465409,22.81320755,22.70880503,22.55157233,22.39433962,22.35031447,22.47610063,22.60188679,22.7375,22.90795455,23.07840909,23.24886364,23.81578947,24.07352941,24.01797753,23.5625,23.68333333,23.50631579,24.09263158,23.53125,23.3625,23.98064516,23.5296875,23.29101124,23.06047904,23.0005988,22.64324324,22.63963964,22.68468468,22.64054054,21.9125,23.86039604,22.80869565,23.30410959,23.87297297,23.31743119,23.2195122,23.78861789,23.43663366,23.91456954,23.9807947,23.2616,22.88157895,23.03365385,23.08173077,22.976,22.77257143,22.544,22.54701987,22.94437086,24.032,23.492,23.408,23.36,22.78383838,22.15471698,21.55365854,22.525,22.58597561,22.47479675,22.25326087,21.98152174,22.11341463,22.35609756,21.26,20.70661157,20.87190083,21.47810945,22.17462687,22.20574713,22.0908046,21.985,21.91357143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,197,68.35,-154.61,Kurupa Lake,Kurupa.Boldt.2015.lpd,920,North America>United States Of America>Alaska,North America>United States Of America>Alaska,"Boldt, Brandon R; Kaufman, Darrell S; McKay, Nicholas P; Briner, Jason P",2015,"Holocene summer temperature reconstruction from sedimentary chlorophyll content, with treatment of age uncertainties, Kurupa Lake, Arctic Alaska",The Holocene,LakeSediment,-52.909,5593.69,chlorophyll,1997,8,www.ncdc.noaa.gov/paleo/study/18995,wave1,2.827540811,NA,NA,NA,NA,Kurupa.Boldt.2015.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,198,69.6285,123.6481,Kyutyunda,Kyutyunda.Biskaborn.2016.lpd,66,Europe>Eastern Europe>Russian Federation,Europe>Eastern Europe>Russian Federation,"Biskaborn, B.K.; Subetto, D.A.; Savelieva, L.A.; Vakhrameeva, P.S.; Hansche, A.; Herzschuh, U.; Klemm, J.; Heinecke, L.; Pestryakova, L.A.; Meyer, H.; Kuhn, G.; Diekmann, B.",2016,Late Quaternary vegetation and lake system dynamics in north-eastern Siberia: Implications for seasonal climate variability,Quaternary Science Reviews,LakeSediment,90.3684,12085.6,pollen,30,9,10.1594/PANGAEA.848906,wave1,399.8410533,NA,NA,NA,NA,Kyutyunda.Biskaborn.2016.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.21680381,25.25993602,24.19612375,23.84297694,23.68180287,23.64906474,23.83033703,24.79325454,25.28860355,25.31638404,24.91133309,24.72161553,25.27367492,25.1606132,24.65850524,23.41469863,22.92820763,23.4875334,24.05162655,24.59800173,25.06407502,25.26472616,25.27317504,25.50566229,25.51269813,25.0837022,25.32977887,25.56207547,23.86229942,22.40956189,22.24006055,25.81524946,21.11953217,18.10162473,18.97163017,23.79876082,20.80703881,18.77669659,23.59663739,18.44665901,19.67383725,22.57697141,17.67228184,21.52127588,21.89611796,17.80828272,17.49481958,22.74881543,24.6626093,17.7291231,16.8627596,18.51544531,21.01973835,21.64052857,18.86779008,20.71236222,26.62818285,27.12592551,24.45954616,19.59437016,17.76707406,16.06185089,14.49370863,17.73559312,20.63840879,18.0212059,21.07328141,27.23371538,21.54849151,16.71269914,13.00289738,13.04171047,14.679471,18.97200818,19.27764894,18.40241055,16.92066272,19.15466123,17.42510445,14.71199437,15.69246844,16.14725459,15.87609076,15.60492693,16.13532028,17.56959727,19.00387425,18.57576425,16.42852781,14.28129137,13.84385912,14.69627915,15.54869918,16.00070523,16.00118061,16.00165599,16.00213137,16.00260675,16.00308213,16.0035575,16.25934267,19.09659346,20.51580911,20.2018707,19.33288334,18.48179392,18.35375466,19.65163081,22.21399801,20.13912791,17.49111613,16.39400596,16.13199667,16.61892412,19.23744073,21.85595734,23.81984318,25.68591063,24.59457107,20.29937391,16.39597231,16.45405909,16.51214587,16.49606475,16.44819738,16.69672564,17.60497321,18.33378765,18.6439248,18.89797106,19.14288624,19.38780143,19.63271661,19.10794966,17.86181707,16.49045169,20.20212693,25.03195718,21.90194815,20.90861748,20.92867515,21.56161432,23.20461369,23.70325611,22.57198083,25.72303292,26.24812345,26.12242238,26.14144006,26.16045773,26.66919883,26.73264078,26.55965101,26.55455551,26.27134574,26.16041976,26.11002591,26.05963207,26.01490022,25.9847278,25.95455539,25.92438297,25.89421055,25.86403813,25.83386571,25.71074611,25.50844927,25.30615243,25.10385559,24.90155875,24.69926191,24.49696507,24.67928517,24.95775951,25.23623385,25.51470819,25.79318253,26.07165686,26.31415708,26.07871537,25.84327367,25.60783196,25.37239026,25.13694855,24.90150684,24.41392226,23.41441124,22.41490021,21.41538919,20.41587817,19.41636714,18.41685612,18.54175395,19.44802063,20.35428732,21.260554,22.16682069,23.07308738,23.97935406,23.97209342,23.81611903,23.66014465,23.50417026,23.34819587,23.19222148
442,199,-5.7,11.23,KZAI_01,KZAI_01.Hardy.2018.lpd,-816,Atlantic Ocean>South Atlantic Ocean,Atlantic Ocean>South Atlantic Ocean,"Hardy, William; Marret, Fabienne; Penaud, Aurelie; le Mezo, Priscilla; Droz, Laurence; Marsset, Tania; Kageyama, Masa",2018,Quantification of last glacial-Holocene net primary productivity and upwelling activity in the equatorial eastern Atlantic with a revised modern dinocyst database,"Palaeogeography, Palaeoclimatology, Palaeoecology",MarineSediment,1540,43422,dinocyst,190,9,this compilation,wave1,220.4315789,NA,NA,NA,NA,KZAI_01.Hardy.2018.lpd.csv,LipD,NA,16.09641667,16.186,16.24243564,16.29887129,16.35530693,16.357,16.357,16.357,16.357,16.357,16.357,16.33132178,16.30310396,16.27488614,16.24666832,16.2184505,16.19023267,16.29839669,16.4306281,16.5628595,16.69509091,16.82732231,16.95955372,17.0175565,17.05700213,17.09644776,17.13589339,17.16433333,17.10372727,17.04312121,16.98251515,16.98519335,17.00271601,17.02023867,17.02460606,17.01581818,17.0070303,16.99303644,16.95821862,16.92340081,16.81923273,16.68941455,16.55959636,16.557,16.557,16.56176727,16.58249455,16.60322182,16.60405091,16.58332364,16.56259636,16.57213091,16.59285818,16.61358545,16.88257895,17.1566391,17.21891489,16.83114894,16.81351323,17.26695238,17.37614493,17.20368116,17.37630588,17.92277647,17.85339362,17.61030851,17.42266667,17.24429255,17.37354787,17.48400529,17.46866138,17.53752459,17.87304372,18.04459322,17.98018644,18.21154545,18.60927273,18.33731638,18.014,18.014,17.96188235,17.80859516,17.65530796,17.65898507,17.85450746,18.05002985,18.24555224,18.28654863,18.12270823,17.95886783,17.79502743,17.68952618,17.66458853,17.63965087,17.61471322,17.51402239,17.3043209,17.0946194,16.88491791,16.79837714,16.90447238,17.01056762,17.11666286,17.2227581,17.2750495,16.99683168,16.71861386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,200,50.42,-74.2297,Lac Aurelie,LacAurelie.Bajolle.2018.lpd,440,North America>Canada>Quebec,North America>Canada>Quebec,"Bajolle, Lisa; Larocque-Tobler, Isabelle; Gandouin, Emmanuel; Lavoie, Martin; Bergeron, Yves; Ali, Adam A.",2018,Major postglacial summer temperature changes in the central coniferous boreal forest of Quebec (Canada) inferred using chironomid assemblages,Journal of Quaternary Science,LakeSediment,-19,8282.12,chironomid,164,8,www.ncdc.noaa.gov/paleo/study/24370,wave1,50.61658537,NA,NA,NA,NA,LacAurelie.Bajolle.2018.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,201,46.72,-70.3,Lac Colin,LacColin.Mott.1977.lpd,658,North America>Canada>Quebec,North America>Canada>Quebec,"Mott, R. J.",1977,Late-Pleistocene and Holocene palynology in southeastern Quebec,Geographie physique et Quaternaire,LakeSediment,56,10789,pollen,44,7,this compilation,wave1,243.9318182,NA,NA,NA,NA,LacColin.Mott.1977.lpd.csv,LipD,12.08911111,12.38354967,12.2173245,11.96393103,12.29346269,12.25496774,12.59245763,12.19473684,12.7046,12.4838866,12.16842268,12.36202703,12.75300613,12.88273743,11.96765363,11.88505263,12.59611268,12.10104878,12.58259322,12.17210769,12.35696296,12.29216667,13.32021277,13.48549091,13.2737561,12.35172581,12.37146154,12.89232,13.91138889,12.93646591,12.93818293,12.75242529,12.73042857,12.80136842,12.89053521,12.49998649,12.26431169,12.59275393,12.22626178,11.74929851,12.74082143,12.42010714,12.57584259,11.937,11.39421569,11.50924837,12.16730415,12.85394009,12.67617647,12.79042069,12.87106604,12.56073256,12.46145802,12.37103636,11.84649091,12.98360714,12.8300604,12.64616779,12.46227517,12.29450711,12.1873981,12.10064539,12.19709929,12.0503986,11.8025,11.5775,11.86375668,11.8159822,11.76820772,11.72043323,11.85757143,11.99870238,12.13560714,12.21332738,12.25320833,12.00057746,12.20899296,12.7775,12.29416667,11.81965,11.37465,11.06875159,10.89272727,11.47151515,10.9486,10.79382353,11.60024064,11.05362376,10.58156322,10.97006897,10.97869091,10.48605714,10.38862,9.811934066,9.747824561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,202,47.7167,-70.6667,Lac du Sommet,LacduSommet.Hausmann.2011.lpd,830,North America > Canada > Quebec,North America > Canada > Quebec,"Hausmann, Sonja; Larocque-Tobler, Isabelle; Richard, Pierre J.H.; Pienitz, Reinhard; St-Onge, Guillaume; Fye, Falko",2011,"Diatom-inferred wind activity at Lac du Sommet, southern Quebec, Canada: A multiproxy paleoclimate reconstruction based on diatoms, chironomids and pollen for the past 9500 years",The Holocene,LakeSediment,-52,9483,chironomid,107,8,this compilation,wave1,89.11214953,NA,NA,NA,NA,LacduSommet.Hausmann.2011.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,9.538442529,8.980182209,9.752922525,10.52566284,11.29840316,12.07114347,12.84388379,13.6166241,14.34989655,14.46483908,14.57978161,14.69472414,14.80966667,14.9246092,15.03955172,15.16657245,15.40229699,15.63802152,15.87374605,16.10947059,16.34519512,16.58091966,16.77128416,16.6580854,16.54488665,16.43168789,16.31848913,16.20529037,16.09209161,16.23833884,16.50114876,16.76395868,17.0267686,17.28957851,17.26599793,17.19187785,17.11775776,17.04363768,16.9708843,16.96509917,16.95931405,16.95352893,16.9477438,16.93132231,16.86644628,16.80157025,16.73669421,16.67181818,16.53179487,16.24589744,15.96,15.67410256,15.84297021,16.59062979,17.22980769,16.77211538,16.31442308,15.97212766,15.66829787,15.74131915,16.37961702,16.99419149,17.15802128,17.32185106,17.24351064,17.06138298,16.8937906,16.75319231,16.60895745,16.10470213,15.60044681,15.27228511,15.0348383,14.89951004,14.99147791,15.08344578,15.63749315,16.2929726,16.94845205,17.05807534,17.10704795,17.15602055,17.04125197,16.92314173,16.8050315,16.68692126,16.56881102,16.63662134,16.7250895,16.81355766,16.90202582,16.99049398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,203,58.87,-71.72,Lac Faribault,LacFaribault.Larouche.1981.lpd,250,North America>Canada>Quebec,North America>Canada>Quebec,"Richard, P.J.H.",1981,Paleophytogeographie postglaciaire en Ungava par l'analyse pollinique,NA,LakeSediment,-1,4361,pollen,24,7,this compilation,wave1,181.75,NA,NA,NA,NA,LacFaribault.Larouche.1981.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,204,52.25,-67.07,Lac Gras,LacGras.King.1986.lpd,530,North America>Canada>Quebec,North America>Canada>Quebec,"King, G.A.",1986,Deglaciation and vegetation history of western Labrador and adjacent Quebec,NA,LakeSediment,-30,7300,pollen,24,7,this compilation,wave1,305.4166667,NA,NA,NA,NA,LacGras.King.1986.lpd.csv,LipD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,205,49.21,-65.81,Lac Leonard,LacLeonard.Labelle.1984.lpd,17,North America>Canada>Quebec,North America>Canada>Quebec,"Labelle, Claude; Richard, Pierre J. H.",1984,"Histoire postglaciaire de la vegetation dans la region de Mont-Saint-Pierre, Gaspesie, Quebec",Geographie physique et Quaternaire,LakeSediment,523,9791,pollen,25,7,this compilation,wave1,370.72,NA,NA,NA,NA,LacLeonard.Labelle.1984.lpd.csv,LipD,12.314,12.314,12.314,12.18222707,11.77043668,11.37529375,11.51841875,11.52818782,11.36118274,11.45914902,11.86816863,12.27718824,12.03461404,11.72759649,11.83248936,12.17929787,12.33133677,11.98253952,11.63374227,11.52882759,11.83917241,12.14951724,12.314,12.314,12.38647899,12.40062996,12.34996916,12.4126,12.82353333,13.04935938,12.51665979,12.56098969,12.57565957,12.3728227,12.71446491,12.21791597,11.6319096,12.20535593,12.22705789,11.89600526,11.62832836,11.38653731,11.74008696,12.34878261,12.5245618,12.05096629,12.03371837,12.29616735,12.32392029,11.20580435,11.44319281,12.04090523,12.63861765,12.54827586,12.20344828,11.80160556,11.31771667,11.55568878,12.25517857,12.28929952,11.96514493,11.83977876,11.85836283,11.85671069,11.8120566,11.8,11.8,11.80893483,11.82488989,11.84084494,11.8568,11.83244226,11.48191732,11.13139239,10.78086745,10.43034252,10.07981759,9.729292651,9.378767717,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.148346798,9.072386207,8.996425616,8.920465025,8.844504433,8.768543842,8.692583251,8.61662266,8.540662069,8.464701478,8.429,8.429,8.429,8.429,8.429,8.429,8.429,8.429,8.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
