time,ne_labrador,se_usa,midwest,rocky_mt,w_usa,c_canada,alaska_yukon,greenland,mediterranean,scandinavia,uk,c_north_europe,iceland,siberia,e_china_japan,tibet,se_asia,australia,new_zealand,n_indian_ocean,e_africa,s_africa,w_africa,c_atlantic,s_atlantic,e_pacific,chile,antarctica,russian_far_east,carribean,se_brazil
13600,-1.465247833,-1.576423097,-1.634963552,-3.069403087,-1.818225774,NA,-0.615598484,-5.28929666,-2.382648351,-2.876081115,-0.84539842,-3.426927847,-0.036776596,NA,-1.462536062,-1.508712607,-0.929430058,-0.265239227,-0.958662245,-0.370128087,-1.977060071,-1.32529816,-1.176821761,-1.006220335,-0.613241833,-0.654015801,-1.297616638,-2.613926835,0.044032402,-0.10831268,-0.334171742
13700,-1.568442405,-1.326515793,-1.743598756,-2.960609099,-2.408911941,NA,-0.520791699,-4.384162246,-2.385534666,-2.749072344,-1.263850097,-2.696355798,0.086018661,NA,-1.449390078,-0.797451556,-0.852617752,-0.30006708,-0.992943291,-0.434887036,-2.108769488,-1.381993101,-1.20204213,-0.982119951,-0.579027266,-0.601031268,-1.193068892,-2.305438369,0.75893616,-0.234183732,-0.474511054
13800,-1.682246646,-1.735508689,-1.812063065,-2.46267999,-2.124308689,NA,-0.66663569,-4.488349245,-2.360704805,-2.723541045,-1.172700665,-1.543987134,0.176878653,NA,-1.457933977,-0.901298836,-0.871935195,-0.333485719,-0.939428922,-0.743959526,-2.18609767,-1.188424206,-1.17722645,-0.979458723,-0.337462203,-0.562369368,-1.207759311,-2.263466394,0.574432262,-0.214533527,-0.58947986
13900,-1.439061319,-1.899493379,-1.888205618,-2.833078259,-2.599563517,NA,-0.996856796,-4.285941143,-2.280728926,-1.839248624,-1.621088525,-0.307402752,0.120474744,NA,-1.235429978,-1.468182866,-0.804667806,-0.350794243,-1.068095306,-0.635327026,-2.086526654,-1.270766633,-1.190864345,-0.94953317,-0.821845705,-0.630106992,-1.693174977,-2.414258539,0.731214691,-0.578914824,-0.666392907
14000,-1.393066517,-2.014829988,-1.958565185,-3.231887334,-2.423894663,NA,-1.032539844,-5.905111036,-2.234137125,-2.55286119,-1.165387586,0.348960172,0.207278352,NA,-1.421815654,-1.112704422,-0.848597471,-0.373496721,-1.090851932,-0.734740733,-2.013124514,-1.294369896,-1.147260326,-0.872267018,-0.684988629,-0.550643921,-1.680343641,-2.447337424,0.636357508,-1.108504095,-0.743305953
14100,-1.743766111,-1.822053222,-2.249386568,-3.348611592,-2.494316688,NA,-0.860636174,-4.780910706,-2.108661161,-3.47894845,-0.477129843,0.683317308,0.233314222,NA,-1.604380482,-0.839269076,-0.888771791,-0.396199199,-1.309369858,-0.610271563,-1.933251462,-1.268867191,-1.124724529,-0.863958838,-0.787402831,-0.455044964,-1.45937538,-2.497471162,0.30913629,-0.581010916,-0.820218999
14200,-1.359843578,-1.436909547,-2.168830101,-2.926530513,-2.802310382,NA,-1.362214381,-3.843352918,-2.055486225,-3.47895312,-0.842335883,1.135029694,0.208735868,NA,-1.524841913,-0.549635362,-1.004017722,-0.417956192,-1.462384603,-0.689508623,-1.903135111,-1.254695808,-1.081352979,-0.87492484,-0.902469028,-0.438241031,-1.515430613,-2.544881632,0.436036812,-0.523478583,-0.897132046
14300,-1.602190415,-1.326654782,-2.069941815,-2.504449434,-2.570034746,NA,-1.131020267,-2.757954686,-2.028804345,-4.415771699,-0.810646402,1.668294032,0.160563904,NA,-1.590670461,-1.214594332,-0.840099909,-0.438188816,-1.518021037,-0.684713447,-2.02747221,-1.247174283,-1.019703036,-0.96089269,-0.981572195,-0.563518411,-1.77149839,-2.587216834,0.507697234,-0.276818062,-0.974045092
14400,-1.509449639,-1.300637968,-2.162379399,-2.082368355,-1.928632277,NA,-1.338736974,-2.453081621,-2.4421538,-3.63358131,-0.825565078,1.502277172,0.145813029,NA,-1.691016937,-0.823503243,-0.874707433,-0.459787649,-1.580774378,-0.699913967,-2.101467659,-1.432600263,-0.934242901,-1.029497482,-1.095091805,-0.603453409,-1.385393948,-2.636922062,0.004043329,-0.251053982,-0.915128287
14500,-2.357764586,-1.385339134,-2.300095443,-1.961537019,-1.641630632,NA,-1.514569787,-1.518911427,-2.954311397,-4.180777127,-0.842790552,0.713797505,0.332667721,NA,-1.722875072,-1.586978323,-0.98997774,-0.479308124,-1.649841829,-0.619002024,-2.280555978,-1.199186762,-0.840249503,-1.042945691,-1.144782849,-0.679808415,-1.139627043,-2.57504305,0.268998867,-0.26762279,-0.856211481
14600,-5.372742342,-1.183645435,-2.374190781,-1.840705684,-1.351273014,NA,-1.692885769,-2.726372252,-3.333424816,-3.957348254,-1.232318986,0.054327404,0.451773234,NA,-1.913557988,-1.105640433,-1.057559607,-0.504582437,-1.746023803,-0.500607845,-2.296682185,-1.14500328,-0.746847407,-1.090285964,-1.186672507,-0.613590308,-0.944101703,-2.800419704,0.080685808,-0.519776682,-0.829151429
14700,-5.169520773,-1.309442216,-2.380087217,-1.719874349,-1.417672445,NA,-1.683892347,-7.251408351,-3.610228779,-3.475420894,-1.31587128,0.009592328,0.527827851,NA,-2.036712775,-1.135910631,-0.981325629,-0.562747354,-1.746981539,-0.498642812,-2.414171812,-0.852544331,-0.763000928,-1.113902532,-1.185505013,-0.684204125,-1.238841878,-3.015585065,0.057582371,-0.813286032,-0.821616483
14800,-5.1108675,-1.793892718,-2.777176155,-1.599043014,-2.119027414,NA,-1.462733755,-7.693676312,-4.020322774,-3.239266055,-2.322003155,0.656713455,0.643708123,NA,-2.349470162,-1.518957384,-1.078878709,-0.618504417,-1.734043908,-0.556707488,-2.495532374,-1.109996464,-0.804119188,-1.114345078,-1.184438043,-0.626955638,-1.151757597,-3.0846177,-0.324034687,-1.036756522,-0.814081537
14900,-5.087280684,-1.727771696,-3.360212161,-1.478211678,-2.214286206,NA,-1.807864354,-7.661297601,-4.185213317,-3.65202574,-2.990468956,0.866892565,0.70789501,NA,-2.18405484,-1.57700386,-1.146466822,-0.662181009,-1.783107231,-0.617696759,-2.607780592,-1.173128584,-0.907261161,-1.167327909,-1.103633342,-0.511958903,-1.095482504,-3.318107615,-0.713230516,-1.310020654,-0.921544398
15000,-5.475902443,-1.65329602,-3.605802698,-1.357380343,-2.546990088,NA,-2.312010217,-8.489941805,-4.170394977,-4.558172713,-2.737774192,0.413160929,0.750670024,NA,-2.117532665,-1.544955385,-1.351627672,-0.696299853,-1.874197018,-0.689599622,-2.647349247,-1.239958987,-1.094881161,-1.142536687,-1.047987494,-0.572292835,-1.271612061,-3.069558899,-0.001803584,-1.367768042,-1.078292032
15100,-5.594507595,-1.522929698,-3.894665974,-1.236549008,-2.70165148,NA,-2.24524346,-8.051000232,-4.305460208,-3.78440862,-2.435519911,0.847979001,0.843587789,NA,-2.421298558,-2.964738235,-1.340976839,-0.730418698,-1.928743463,-0.687946353,-2.595451703,-1.372545168,-1.261895641,-1.079198861,-0.895853731,-0.607385245,-1.77088395,-3.32198979,0.321980214,-1.392188211,-1.235039667
15200,-5.8554052,-1.693514149,-4.220045217,-1.112261648,-2.518802648,NA,-2.417568887,-8.068116388,-4.427616569,-3.488100365,-2.175283482,0.307095297,0.988073039,NA,-2.653784465,-3.262016999,-1.255088567,-0.856110164,-1.933438526,-0.780033383,-2.686471134,-1.473674031,-1.230886822,-1.102305134,-0.937962648,-0.610302477,-1.151506268,-3.387638937,0.312037181,-1.057006006,-1.391787301
15300,-6.34049854,-1.613698542,-4.469536424,-0.283529709,-2.319518435,NA,-2.305287147,-8.168866675,-4.500449847,-3.747416668,-3.544046789,-0.479052221,1.060714727,NA,-2.671007556,-3.059760388,-1.235209788,-0.885207449,-1.953048544,-0.683345127,-2.568841164,-1.591098931,-1.035169423,-1.292294242,-0.936672684,-0.592619011,-1.53933795,-3.636845826,0.532795057,-1.53259736,-1.548534936
15400,-6.854438072,-1.589347971,-4.663755354,-0.171897206,-2.149638599,NA,-2.257976402,-8.997897509,-4.506351032,-3.432938215,-3.394543799,-0.096531875,1.094787961,NA,-2.93893058,-2.73901995,-1.268929855,-0.906739911,-1.947216552,-0.53977047,-2.539958011,-1.486642147,-1.028943555,-1.309604828,-0.968285685,-0.68104072,-1.945865221,-3.642761949,0.011956469,-1.32510822,-1.559924002
15500,-6.75920408,-1.194531691,-4.838937478,-0.060264703,-2.22085718,NA,-2.271281569,-9.110859533,-4.821147388,-3.399785528,-3.220500523,1.414643537,1.011248121,NA,-3.038836005,-2.551783095,-1.326767576,-0.924915503,-2.061299994,-0.570912937,-2.395743211,-1.572009894,-0.969034073,-1.544375944,-0.926122525,-0.623741935,-2.058685181,-3.792772713,0.148709621,-1.342380573,-1.363033347
15600,-9.296131352,-1.232793306,-4.720474026,0.0513678,-2.310161309,NA,-2.528615673,-8.660268859,-5.102342732,-3.411673433,-3.799546413,1.557189302,1.093272755,NA,-3.172137265,-0.489946256,-1.445763475,-0.950392205,-2.11523993,-0.612917054,-2.236813825,-1.670830942,-0.940390626,-1.62551387,-0.809715433,-0.649700626,-2.150424883,-3.934626899,0.373419325,-1.482295877,-1.18159992
15700,-8.990232839,-1.498871919,-4.731345476,0.082912364,-2.371740451,NA,-2.042301314,-10.13773883,-5.248685289,-3.000201166,-2.977997289,0.634964561,1.149632263,NA,-3.305793813,-0.584190378,-1.288548033,-1.067018291,-2.423073011,-0.55732293,-2.311872368,-1.744108408,-0.989202362,-1.734161514,-0.801976258,-0.91370765,-2.168605702,-3.967037901,-0.067114172,-1.550502598,-1.000166495
15800,-8.858539097,-1.843565224,-5.046895009,0.090534556,-2.596966608,NA,-2.233443652,-9.043862265,-5.104617461,-3.68314076,-2.664971894,-3.831581292,1.114761485,NA,-3.450295391,-0.546331699,-1.41114217,-1.250091706,-2.454292814,-0.56950462,-2.472669234,-1.43747676,-1.010902402,-1.938567444,-0.502151772,-0.89715718,-2.28083945,-3.952928313,-0.137175752,-1.731485981,-1.0047977
15900,-8.836492605,-1.912166036,-5.892902337,0.173952773,-3.567755873,NA,-2.217205486,-8.946614944,-5.097277001,-3.447032729,-2.769970241,-8.385896128,1.11200961,NA,-3.459103723,-0.419504774,-1.498589744,-2.007799427,-2.568473594,-0.622264056,-2.437626751,-1.654386128,-1.106044659,-2.077364839,-0.59687545,-0.725317451,-2.422830374,-4.14162206,-0.184149343,-1.51798074,-1.087904598
16000,-8.859085012,-1.809510822,-6.354021157,0.182812075,-2.960334917,NA,-2.17845379,-9.304733919,-5.324038162,-2.483283881,-2.678344831,-9.164424983,1.155560355,NA,-3.306225005,-0.322011694,-1.537665687,-2.094406871,-2.673156867,-0.725692658,-2.313474795,-1.397555846,-1.26628621,-2.14360425,-0.767906423,-0.650927655,-2.398984882,-4.092162565,-0.183185864,-1.714200873,-1.199919777
16100,-8.881677413,-1.836583396,-6.243122402,0.190149767,-2.484978412,NA,-2.397516079,-9.713418104,-5.404931786,-1.599907155,-3.265644107,-9.57304582,1.211781827,NA,-3.088376882,-0.293231914,-1.540424842,-2.179789041,-2.73168118,-0.744141361,-2.148421267,-1.338792624,-1.338973849,-2.089877983,-0.868262995,-0.583613065,-2.605113296,-4.323613855,-0.146925339,-1.765986526,-1.379387612
16200,-9.269382755,-2.192112231,-5.397493543,0.157418001,-1.881449839,NA,-2.142986197,-8.715351007,-5.732957619,-1.562911848,-3.539425575,-9.381006302,1.320283649,NA,-2.287982957,-0.344481675,-1.463945791,-2.265171211,-2.151761469,-0.763906509,-2.192457936,-1.635496419,-1.254385449,-2.053789485,-0.880118336,-0.914710387,-2.668389613,-4.652901913,-0.045463325,-1.540550882,-1.558855447
16300,-9.598268957,-1.859321498,-5.416920383,0.075712452,-2.166902848,NA,-2.159706367,-9.423887496,-5.844043208,-0.672289589,-4.053115119,-9.368501173,1.257568688,NA,-2.35057364,-0.19744551,-1.665535573,-2.291936109,-2.085360567,-0.821867802,-2.283970377,-1.815540466,-1.521996299,-2.058100358,-0.991177132,-1.027609623,-3.289224877,-5.068995079,-0.150192283,-1.285572757,-1.453783449
16400,-9.657493191,-1.674767649,-5.656873618,-0.005993097,-2.489631475,NA,-2.275050575,-9.102598712,-5.883230243,0.995252104,-1.781449634,-9.640845311,1.273586441,NA,-2.356056422,-0.378699746,-1.559443564,-2.336881411,-2.11167085,-0.806723412,-2.279846252,-1.761076086,-1.508619619,-2.059391599,-1.165366436,-0.909984254,-3.545886008,-5.206784794,-0.550483161,-1.564650268,-1.317095915
16500,-9.522613184,-1.619691612,-5.251059744,-0.153481082,-2.674702153,NA,-2.362598359,-8.543962666,-5.845039504,-5.455314568,-1.534149985,-9.556153665,1.344827815,NA,-2.319534316,-0.878366859,-1.541910701,-2.401120802,-2.170362849,-0.649778064,-2.180693768,-1.67111204,-1.496668465,-2.165358389,-1.282558332,-0.870221254,-3.557494038,-5.101228388,-0.902710308,-1.186257339,-1.218063428
16600,-9.387733178,-1.536109417,-5.487046415,-0.171715854,-2.884569211,NA,-2.433098409,-9.32218316,-5.626305278,-6.728730101,-1.335862761,-9.587038577,1.257965204,NA,-2.471909123,-0.951364351,-1.637790001,-2.465360193,-2.211352367,-1.015345644,-2.420111272,-1.425577784,-1.636000125,-2.215721504,-1.327245221,-1.086348267,-3.456523056,-5.346230178,-1.07690281,-1.479980642,-1.156685991
16700,-9.437942543,-1.634880861,-5.467024625,-0.189950626,-2.989202686,NA,-2.4887922,-8.541446761,-5.405261247,-6.46009714,-1.394890772,-9.562330642,1.218977531,NA,-2.390230879,-0.988373789,-1.995019584,-2.529599584,-2.250422912,-1.063031001,-2.73326383,-1.304181008,-1.633786821,-2.237422807,-1.207033369,-1.221930438,-3.415807128,-5.595590621,-1.032256484,-1.547215722,-1.190277907
16800,-9.502616991,-1.885099986,-5.113897855,-0.208185398,-2.841480837,NA,-2.62952224,-8.179009665,-5.253014571,-5.626863817,-1.606287034,-9.183990427,1.170505894,NA,-2.452620351,-0.907987097,-1.955059728,-2.593893275,-2.281113035,-1.130626013,-2.933871984,-1.58775667,-1.473396424,-2.217968882,-1.084905318,-1.085622988,-3.439052296,-5.86008373,-0.512268455,-1.806100094,-1.603747235
16900,-9.550351586,-2.231858426,-5.104807337,-0.226420171,-2.495813238,NA,-2.692066782,-9.663372439,-5.238686189,-7.209350254,-1.868472711,-9.442042024,1.124137442,NA,-2.574182414,-0.792476088,-1.936102447,-2.662073254,-2.685167613,-1.158211995,-3.005907128,-1.762042678,-1.470866518,-2.200074915,-1.017468038,-0.987778211,-3.522117606,-6.08891939,-0.257242008,-1.894278381,-1.997749724
17000,-9.695864747,-2.607649814,-4.78492394,-0.244654942,-2.451094814,NA,-2.894112142,-8.99982355,-5.199825948,-6.573239551,-2.186809283,-9.638355048,2.04992429,NA,-2.468309984,-0.883389313,-1.925901581,-2.810165299,-2.757935681,-1.219401042,-3.055604294,-1.761049944,-1.591036512,-2.213258455,-0.999139502,-1.434871735,-3.502490463,-6.212784473,0.354885709,-1.813501468,-2.06914806
17100,-9.912183077,-2.696412011,-4.280380338,-0.29419627,-2.467310835,NA,-2.848085899,-8.546236296,-5.099670005,-6.754969131,-3.852767316,-9.429139443,2.156805713,NA,-2.378979032,-0.804432926,-1.772779534,-2.924694963,-2.792397647,-1.250670135,-2.967819476,-1.630578369,-1.665982868,-2.166952291,-0.998274322,-1.407295238,-3.480659927,-6.279034244,0.274859034,-1.887586085,-2.062185575
17200,-10.12850141,-2.622008912,-5.09576096,-0.328117025,-2.337991937,NA,-2.87841407,-9.392127017,-5.021062353,-6.622999807,-3.943020683,-9.637029047,2.210232706,NA,-2.316756757,-0.651275627,-1.873690545,-3.034843484,-2.835954892,-1.327888654,-2.84213003,-1.531124667,-1.83501641,-2.211812386,-0.923201444,-1.152883739,-3.636095845,-6.312880741,-0.344724721,-1.693608845,-1.985873082
17300,-10.35652168,-2.762803275,-4.872372416,-0.382238767,-2.287215564,NA,-3.05804009,-8.511921986,-5.080268864,-6.679470431,-3.698519828,-9.522180254,2.072749441,NA,-2.533046219,-1.159359755,-1.739423093,-3.206446534,-2.897105898,-1.433941218,-3.199236588,-1.908048029,-1.895099736,-2.239398176,-0.792939437,-1.65239264,-3.611197854,-6.250822325,0.069621767,-1.646675212,-1.80553558
17400,-10.36386249,-2.830860011,-5.188475553,-0.441410755,-3.253751851,NA,-3.005005438,-9.869143445,-5.162210836,-6.603453241,-3.697233585,-9.624100476,2.129967096,NA,-2.626339039,-0.808303008,-1.868921875,-3.403174159,-2.915049989,-1.512652786,-3.111723585,-2.420307603,-1.875522786,-2.390087728,-0.715206144,-1.657025386,-3.55248301,-6.587116518,0.344136161,-1.747491677,-1.625198078
17500,-9.607574782,-2.728549679,-5.168781538,-0.500582743,-2.422028477,NA,-2.778759245,-7.681199911,-5.168009996,-6.441045495,-4.857069772,-9.501395543,2.126326312,NA,-2.699136263,-0.624798535,-2.022360593,-3.593636292,-3.02874036,-1.551986657,-3.221952501,-2.25926818,-1.90932471,-2.420910015,-0.623890361,-1.8667249,-3.867163224,-6.756357699,-0.442322742,-1.700944013,-1.444860576
17600,-8.851287079,-2.696919718,-5.148199495,-0.559754731,-2.372207006,NA,-2.727527573,-8.04719256,-5.097960987,-6.562508889,-4.102573729,-9.292087636,2.357248145,NA,-2.695233748,-0.683709422,-2.153703047,-3.779569478,-3.1844747,-1.589515884,-3.279033289,-2.251455862,-1.988843895,-2.502168069,-0.805036507,-1.302188931,-4.300879616,-6.923793642,-0.107408724,-1.747738004,-1.264523073
17700,-8.358455707,-2.752568024,-5.163322393,-0.618926719,-2.815921347,NA,-2.398331661,-8.939133279,-5.072891974,-5.992842568,-4.663177605,-9.531445729,2.358071249,NA,-2.529061059,-0.329298889,-2.14416413,-4.268753568,-3.241922244,-1.728374473,-3.320664029,-1.936200494,-1.909573006,-2.545740614,-1.063877506,-1.340817329,-4.378238479,-7.10418527,-0.168412484,-1.811800312,-1.084185571
17800,-8.325603807,-2.826930219,-4.900746391,-0.678098706,-3.656023692,NA,-2.30334636,-9.324389275,-4.768402373,-6.23860385,-4.351482736,-9.190876928,2.549736851,NA,-2.374727176,-0.614289589,-2.137795361,-4.301302676,-3.253559841,-1.794767671,-3.408267337,-1.903878007,-1.754083086,-2.580450487,-0.850447674,-1.289487091,-4.425896234,-7.23971073,0.147729802,-2.062479529,-0.883790131
17900,-8.277920124,-3.047805481,-4.106392299,-0.737270694,-4.276718616,NA,-1.926328501,-9.221072556,-4.55696177,-6.474550369,-4.462018432,-9.531445729,2.482791945,NA,-2.156121004,-1.064915826,-2.085685812,-4.219657796,-3.212771249,-1.790499573,-3.403036018,-1.984584087,-1.812018764,-2.538218923,-0.730596172,-1.229942362,-4.428150833,-7.367218781,0.394591745,-2.175644023,-0.662518062
18000,-8.23023644,-3.317550307,-3.576426507,-0.796442682,-2.953370233,NA,-2.220654552,-8.777472227,-4.399386211,-6.402183508,-4.266728088,-9.401729083,2.395963636,NA,-2.212188325,-1.308001766,-1.974768596,-4.529741185,-3.1436547,-1.784439829,-3.382292573,-2.100084935,-1.78966903,-2.539113935,-0.734294917,-1.259767319,-4.4582125,-7.436104091,0.43804112,-2.096894745,-0.499094194
18100,-7.972435331,-3.217018083,-3.673260055,-0.85561467,-2.831069068,NA,-2.181928558,-9.366899479,-4.305158811,-6.029000694,-3.795906032,-9.236243394,2.112593828,NA,-2.330523221,-1.77275854,-1.98528949,-4.8357986,-2.881490469,-1.809683873,-3.234257665,-2.186195689,-1.782233903,-2.475617023,-0.349089985,-1.319771918,-4.586002783,-7.742153191,0.634699236,-2.069871498,-0.567063127
18200,-7.458553325,-2.756373557,-3.978554869,-0.914786658,-2.783541548,NA,-2.021970528,-9.165312576,-4.249206774,-6.533486752,-4.286523054,-8.965222273,2.030854866,NA,-2.173056095,-1.660531499,-2.186407403,-4.953429906,-2.766605148,-1.792054022,-3.239156644,-1.949009954,-1.820574226,-2.532667609,-0.118222836,-1.422360887,-4.477314541,-7.367921619,0.523860232,-2.228213737,-0.63503206
18300,-7.166402546,-2.64685259,-6.642516893,-0.973958646,-2.608370229,NA,-1.127096524,-10.44636696,-4.309452651,-6.189514841,-4.721563921,-8.800064639,2.01023668,NA,-2.276270872,-0.90746374,-2.216872998,-5.071061212,-3.234243755,-1.911331495,-3.274217162,-1.830823039,-1.64970053,-2.642587336,-0.808288528,-1.453106407,-4.52737579,-7.617518266,0.562827767,-2.262418027,-0.703000993
18400,-6.87425176,-2.587988154,-7.002634827,-1.033130634,-2.910474493,NA,-1.754610774,-9.084813703,-4.280275536,-6.465234734,-3.816499951,-6.781452837,2.21409671,NA,-2.269224446,-0.854354993,-2.163630546,-5.213223514,-3.329589262,-1.887044661,-3.313371065,-1.927309315,-1.646541323,-2.679048913,-1.236175756,-1.493146686,-4.445665085,-7.639889557,0.508438625,-2.43872362,-0.770969926
18500,-6.389199373,-2.718439316,-7.32795594,-1.092302622,-2.847909886,NA,-2.187668375,-8.495282967,-4.231768184,-6.004808223,-4.170305143,-4.039870146,2.21295142,NA,-2.501006414,-1.037959112,-2.106857298,-5.350750115,-3.238623688,-1.929760392,-3.288140149,-2.258119099,-1.665722949,-2.67250869,-1.04063622,-1.451996653,-4.408238556,-7.763520366,0.771402782,-2.309678385,-0.838938859
18600,-5.893994268,-2.590208921,-7.443421771,-1.15147461,-2.940223122,NA,-1.560349131,-8.189703627,-4.234278566,-5.54529423,-5.242431453,1.216504924,2.219887697,NA,-2.529425455,-1.044758084,-2.09248299,-5.475862807,-3.355173988,-1.961335242,-3.178755589,-2.333312758,-1.739118492,-2.674468217,0.307295769,-1.423358056,-4.566823109,-7.661804588,0.85015017,-2.255059017,-0.906907792
18700,-5.282443713,-2.74232006,-7.132817789,-1.210646597,-3.005575201,NA,-1.500280208,-9.121707336,-4.276999422,-6.220420443,-1.802771019,-2.817285668,2.111978593,NA,-2.53633507,-0.664521712,-2.128500034,-5.726480147,-3.731249738,-1.967907917,-3.042680462,-2.648755805,-1.762486102,-2.676655825,-1.393103489,-1.562681473,-4.60396158,-7.752951714,0.804520026,-2.395901,-0.974876725
18800,-4.702202244,-2.892423001,-7.064532826,-1.269818585,-3.409902257,NA,-1.491699062,-9.289237011,-4.303686188,-4.792779637,-4.293563983,-5.63036138,2.037615833,NA,-2.368924157,-0.461604685,-2.24117512,-5.687240333,-3.730363018,-2.063391843,-2.980950337,-1.922961425,-1.956121983,-2.788326005,-0.209270568,-1.591455398,-4.599195581,-7.84671675,0.437125501,-2.280890118,-1.071442325
18900,-4.984570103,-2.758930744,-7.000638042,-1.328990573,-3.689784522,NA,-1.46321861,-8.62578516,-4.239773106,-6.476347411,-3.577727069,-6.340600019,2.143824636,NA,-2.312323844,-0.728326415,-2.198657475,-5.642341953,-4.379765955,-2.185026143,-3.169585953,-1.98810379,-2.048193767,-2.866314401,0.978767161,-1.50910192,-4.521774088,-7.737842105,0.637586818,-2.408254698,-1.215512644
19000,-5.499439436,-2.515847067,-6.815272222,-1.388162561,-4.333360177,NA,-1.453269107,-8.737860646,-4.239109508,-5.771142648,-4.813750047,-7.46803922,2.243353448,NA,-2.29145978,-0.906696133,-2.287230792,-5.636661922,-4.517145692,-2.304435534,-3.30678811,-1.96597103,-2.014455452,-2.904759109,0.485209883,-1.440834548,-4.440391662,-7.841625325,0.464199545,-2.362884108,-1.359582963
19100,-6.014954095,-2.519170099,-6.894372904,-1.447334549,-4.247527892,NA,-1.780985818,-9.716140651,-4.229042611,-6.353485581,-4.936096356,-5.323196404,2.160135457,NA,-2.288490475,-1.356346117,-2.198132988,-5.572964952,-4.570687936,-2.298702587,-3.145923798,-2.047297451,-1.734934661,-2.870540301,-0.071296337,-1.408973524,-4.509028378,-7.899894279,0.428317663,-2.362662658,-1.473635717
19200,-9.17024921,-2.77081212,-7.286487793,-1.506506537,-4.500663204,NA,-1.745385252,-9.345905543,-4.145195614,-6.324880815,-5.295021118,-5.776854115,2.128011432,NA,-2.317544248,-1.802671686,-2.347481911,-5.531896907,-4.581427315,-2.293221172,-2.994613922,-2.076516654,-1.746381612,-2.772096808,-0.212480583,-1.43472771,-4.498019513,-7.824532614,0.328092207,-2.447714089,-1.517647489
19300,-9.648712603,-2.981007211,-6.824835516,-1.565678525,-3.972398345,NA,-1.732948373,-8.874859832,-4.239382068,-5.680362667,-5.224215849,-5.719364708,2.165820132,NA,-2.311745708,-2.100076837,-2.394577281,-5.490828862,-4.533982341,-2.162423004,-3.025337316,-1.910641205,-1.685479108,-2.718442453,-0.503506144,-1.573339591,-4.452228398,-7.86609929,0.322200832,-2.479297676,-1.56165926
19400,-10.127176,-3.192549595,NA,-1.624850513,-3.635132031,NA,-1.697347808,-9.025147599,-4.372854534,-6.41302797,-5.409435124,-5.726076119,2.167057494,NA,-2.274562308,-3.154732626,-2.389522613,-5.459383844,-4.334477473,-1.992493064,-2.993913668,-1.807523394,-1.740612782,-2.741333436,-0.320217869,-1.688835462,-4.518038646,-7.816525659,0.08344355,-2.469766326,-1.487495049
19500,-10.60563939,-3.257236424,NA,-1.684022501,-3.261276096,NA,-1.691594871,-9.496900472,-4.451929807,-6.385541852,-5.04022887,-5.792701477,2.017035972,NA,-2.272511638,NA,-2.394819515,-5.496823763,-4.311434094,-1.833744696,-2.901196954,-1.953678124,-1.524906941,-2.712758229,-0.317098087,-1.527612252,-4.460657585,-7.959931828,1.545863954,-2.086120655,-1.33454685
19600,-10.28492194,-3.008780796,NA,-1.563955313,-3.176825728,NA,-1.747765171,-9.20503263,-4.498094592,-5.873815024,-5.231986682,-4.435434643,2.037877168,NA,-2.085684557,NA,-2.368494408,-5.534263681,-4.489314094,-1.888827239,-2.87663848,-2.206834837,-1.500944155,-2.648556247,-0.6442936,-1.351435029,-4.323147062,-8.063741008,0.534370203,-2.092496284,-1.181517715
19700,-9.859743492,-2.702945907,NA,-1.3809122,-2.852480129,NA,-1.827099157,-9.60799597,-4.476083618,-6.067434539,-4.160820007,-2.842254318,1.915919794,NA,-1.905440063,NA,-2.291473954,-5.5717036,-4.375898469,-1.957108935,-2.983713769,-2.29990492,-1.484940686,-2.580567594,-0.977826249,-1.529865473,-4.267041186,-8.017558765,-0.107445297,-2.208611403,-1.093978798
19800,-9.434565049,-2.550235189,NA,-1.197869086,-3.170053636,NA,-1.929596831,-8.955695518,-4.473157175,-6.386844914,-4.396890959,-3.55006706,1.937549674,NA,-1.70548142,NA,-2.195184132,-5.540988035,-4.360345917,-1.988884215,-3.007441757,-2.362046754,-1.497284938,-2.555734118,-0.874500822,-1.729727087,-4.383907936,-8.017620331,1.486253371,-2.113990452,-1.013887435
19900,-9.009386606,-2.447131938,NA,-1.014825973,-3.146693451,NA,-2.078421877,-9.814748433,-4.330097774,-6.331653685,-4.652693275,-6.098700345,1.664368996,NA,-1.929203504,NA,-2.231553071,-5.495042433,-4.186345175,-2.146151163,-2.981308219,-2.265875756,-1.72274745,-2.53441924,-0.615611718,-1.639561138,-4.244818087,-8.000510565,1.65267529,-2.339967116,-1.005135079
20000,-8.584208163,-2.462225632,NA,-0.831782859,-3.192586537,NA,-2.111428491,-9.960652322,-4.19093857,-6.287679311,-4.13601722,-5.122624016,1.549055362,NA,-2.01325716,NA,-2.407640246,-5.449096832,-4.182443364,-2.002364306,-2.886981851,-2.21524741,-1.778589611,-2.537653987,-0.222816052,-1.550244983,-4.004001182,-7.948824472,2.059157354,-2.319095771,-1.281738755
20100,-8.001454983,-2.863975707,NA,-0.77746879,-3.277681637,NA,-1.95912561,-10.02273242,-4.068143258,-6.246686633,-3.705953209,-5.568839223,1.476360276,NA,-2.004319929,NA,-2.280346394,-5.381621278,-4.557382692,-1.7497736,-2.646007802,-2.527096319,-1.750713715,-2.522386097,-0.325252814,-1.544404569,-3.941584262,-7.952183008,1.80395042,-2.260600072,-1.55834243
