time,ne_labrador,se_usa,midwest,rocky_mt,w_usa,c_canada,alaska_yukon,greenland,mediterranean,scandinavia,uk,c_north_europe,iceland,siberia,e_china_japan,tibet,se_asia,australia,new_zealand,n_indian_ocean,e_africa,s_africa,w_africa,c_atlantic,s_atlantic,e_pacific,chile,antarctica,russian_far_east,carribean,se_brazil
9800,0.32958071,0.087760812,0.246320892,0.273361231,0.227863425,0.476736116,0.792679117,0.57078753,0.5755755,0.680323341,0.67833158,0.673100542,0.554571991,0.859136963,0.103909006,0.246529671,0.191883632,0.033728184,0.159578448,0.200925037,0.005568033,0.071714725,0.051389322,0.054283951,0.094212757,0.047233807,0.079286764,0.392891595,1.309808298,0.073785325,0.132857805
9900,0.294795801,0.134881758,0.382357712,0.443119991,0.335818992,0.298341646,0.488789358,0.386706744,0.473729272,0.330681365,0.531102255,0.468925719,0.448772991,0.756423885,0.150872329,0.218810546,0.21339795,0.02762645,0.078284623,0.160822787,0.038588397,-0.034596704,0.061134722,0.095148785,0.162309932,0.059392107,0.101347335,0.367164711,1.122910489,0.063703992,0.125977805
10000,0.365565437,0.230693724,0.429841195,0.357795211,0.300025158,0.517369259,0.657950078,0.482694958,0.406905696,0.435213413,0.544447818,0.514561415,0.522132634,0.781014763,0.144407206,0.222706421,0.166343359,0.051421317,0.113630936,0.173383787,0.064624761,0.046374868,0.086017522,0.112064451,0.049427844,0.051402107,0.044612049,0.362835172,0.989512282,0.076093658,0.279663305
10100,0.393101728,0.194710648,0.390081511,0.292747031,0.317409242,0.514001866,0.480723381,0.42995553,0.239856196,0.30954546,0.366145105,0.196536923,0.409795563,0.766024456,0.197831975,0.235867546,0.162125814,0.09059565,0.108760836,0.150897537,0.087988761,0.087291439,0.079035122,0.095147785,0.112105444,0.111329407,0.085936678,0.253052249,0.469726269,0.059946992,0.302535305
10200,0.330430874,0.226144486,0.350244631,0.330144831,0.368325325,0.485951272,0.950869415,0.567951744,0.250264939,0.269829013,0.303124705,0.325172444,0.454064705,0.804390763,0.178452398,0.177453796,0.15338695,-0.005634016,0.100248723,0.134372662,0.05133867,0.058348439,0.058966722,0.093871118,0.078725619,0.032547807,0.032797749,0.18870248,0.915861209,0.057575992,-0.053301695
10300,0.088344442,0.059980038,0.190294878,0.136421651,0.065917892,0.059345826,-0.249381521,-0.155741756,0.168554681,-0.190233273,0.073709793,0.083792173,0.026516777,-0.533662994,0.186741252,-0.09584408,0.038701223,-0.02113445,0.014396423,0.036006162,0.046533033,0.027808582,0.051993922,0.038369618,0.018569207,0.055460907,0.020893535,0.158644018,-0.076029738,-0.009912675,0.245494805
10400,0.019404678,0.035114542,0.050459252,0.091403571,0.150655208,0.245322826,0.068087433,0.20308753,-0.065114657,-0.03561424,0.01618988,0.168373248,0.10746342,-0.49909913,0.100668944,-0.191968205,0.113409632,-0.032615016,-0.034256377,0.030209787,0.03196667,0.01388701,0.047916922,0.100514618,-0.010732031,0.092658007,-0.034751151,0.105492172,-0.251840306,0.064963658,0.236162805
10500,0.053082746,0.086213355,0.061810746,0.063016471,0.067172825,0.306405645,0.54174232,0.147073887,0.087365043,-0.074425092,0.022887868,0.028964582,0.064005563,-0.364192551,0.110815667,-0.020600017,0.09830445,0.00560565,0.083452173,0.096981287,0.020001124,0.023592582,0.014189322,0.069520951,-0.072198293,0.093350007,-0.034950265,0.031899711,0.413657082,0.083978325,0.045723305
10600,-0.079201408,-0.004415697,0.100723555,0.157473471,0.110995992,-0.00093975,-0.282767644,0.001925601,0.306270967,-0.170637373,0.186184093,0.187435045,0.079769563,-0.723280287,0.02145819,-0.06175283,0.033529723,-0.054058016,-0.031941627,0.065495037,-0.010446694,0.009527725,0.005086522,-0.006164882,-0.073861393,0.039678407,-0.011383179,-0.079058751,-0.292257806,0.002922658,0.081859805
10700,0.16501786,-0.004542056,0.115620866,-0.012295109,-0.005064325,0.165552331,-0.302858556,-0.069865399,0.043848962,-0.346497721,0.029021005,-0.189198276,-0.016100437,-0.814356201,-0.01418184,-0.035897205,0.050537087,-0.04877665,-0.035579977,0.045125662,0.02844667,-0.040031132,0.041812522,0.032311285,-0.102656756,0.013478207,-0.055684994,-0.208719828,-0.71852356,-0.009840675,0.190692305
10800,0.113987383,-0.092408685,0.027165283,-0.133364609,-0.122931342,-0.067972438,-0.397243376,0.016923958,0.007081743,-0.264784211,-0.12218607,-0.228978915,-0.070050795,-0.802653001,-0.000921425,-0.07342208,0.020215632,-0.080345783,-0.031401264,-0.012894839,-0.023835421,-0.027697132,-0.025190878,-0.015851049,-0.184699018,-0.049253493,-0.041153379,-0.211392982,-0.495118781,-0.029592675,-0.109823695
10900,0.006862046,-0.079531418,-0.038198066,-0.110142969,-0.003973175,0.128660145,-0.085983675,0.045128672,-0.25411649,0.20617776,-0.019539132,-0.017139778,0.126916563,-0.83670553,-0.129100879,-0.327812392,-0.035636323,-0.08015935,-0.084591327,-0.058921589,-0.017960785,0.00484401,-0.006632078,-0.001237216,-0.239153681,0.000191107,-0.110527194,-0.348073135,-0.481419766,0.001648658,-0.022504195
11000,0.007411205,-0.103569562,-0.144641162,-0.137405329,-0.048751009,-0.064314889,-0.27566322,-0.069966328,-0.215730423,-0.371789235,-0.288414445,-0.308768563,-0.169121152,-1.047171901,-0.050674448,-0.31021933,-0.084636868,-0.058633483,-0.028676877,-0.063384089,-0.051270603,-0.012888847,-0.040657478,-0.021175716,-0.208636643,-0.009673893,-0.103920622,-0.368302905,-0.57073019,-0.038260008,-0.236115195
11100,-0.135118504,-0.082337938,-0.020575944,0.020708191,0.000536725,-0.068307996,-0.41009485,-0.148451113,-0.2571241,-0.160402721,-0.154987632,-0.291395557,-0.077294366,-1.050122287,-0.051502902,-0.286985955,-0.076159459,-0.090616016,-0.172546077,-0.061789089,-0.06797733,-0.100465275,-0.056225478,-0.032078042,-0.375530156,-0.056365993,-0.195992279,-0.59013652,-0.696035012,-0.036135008,-0.002530695
11200,-0.170693072,-0.143099392,-0.131304114,-0.204524729,-0.094608409,-0.158285473,-0.432147715,-0.310347542,-0.261406866,-0.564738897,-0.31015957,-0.47946008,-0.195808009,-1.156461844,-0.129106871,-0.27783183,-0.102713004,-0.200198016,-0.235919077,-0.121299214,-0.096378239,-0.136892847,-0.086091878,-0.081451549,-0.419550131,-0.131427893,-0.250938936,-0.521082135,-0.696590883,-0.075047008,-0.284312695
11300,-0.47744859,-0.217742522,-0.214376867,-0.174179789,-0.152847175,-0.438583312,-0.542472645,-0.49019197,-0.264387285,-0.276291625,-0.153872207,-0.096451692,-0.214822937,-1.144660344,-0.233117179,-0.357556455,-0.175529641,-0.296920683,-0.409797657,-0.077285089,-0.147115876,-0.191820275,-0.106975278,-0.070497049,-0.561665506,-0.163567693,-0.360596494,-0.675704058,-0.2873176,-0.106329008,-0.399548195
11400,-0.434141076,-0.297384246,-0.2856141,-0.190068729,-0.061775592,-0.015451912,-0.973423262,-0.079030542,-0.228010633,0.260659918,0.042079168,0.222046391,-0.062065723,-1.467657694,-0.180352564,-0.600924517,-0.188724504,-0.040965216,-0.062579614,-0.062008589,-0.10851133,-0.12840899,-0.081889278,-0.070340049,-0.575326243,-0.140766993,-0.269613436,-1.964283751,-0.355542265,-0.203557008,-0.404872195
11500,-0.747553545,-0.303013245,-0.356578853,-0.276575559,-0.174445342,-0.39074914,-1.314356858,-0.500728756,-0.21644039,-0.166898835,-0.176720407,-0.074069961,-0.258825152,-1.74812808,-0.219408194,-0.72592833,-0.282596141,-0.15077545,-0.147580564,-0.096500339,-0.168552148,-0.152790275,-0.123836678,-0.116344716,-0.577876968,-0.154163793,-0.316989022,-2.022348289,-0.706589151,-0.233486342,-0.295788195
11600,-0.664820113,-0.324856214,-0.399768994,-0.345697817,-0.338715209,-0.37767916,-1.412212873,-0.676887899,-0.501571052,-0.022281973,-0.360929432,-0.054775543,-0.449551295,-1.866107065,-0.324230148,-0.840996617,-0.296759959,-0.105213116,-0.164009252,-0.193333339,-0.152297603,-0.17902299,-0.120056678,-0.093748049,-0.437780406,-0.131335893,-0.237099494,-1.858442366,-1.494953748,-0.229481008,-0.363667195
11700,-0.838268431,-0.436246205,-0.697552296,-0.760606541,-0.754280625,-0.854583718,-1.83711429,-0.882519399,-0.635602409,-0.881414611,-0.82047612,-0.802332985,-0.738205152,-2.513153994,-0.45479644,-0.883367705,-0.384079959,-0.088140783,-0.172900627,-0.322424839,-0.185903058,-0.146588132,-0.200128678,-0.219296882,-0.556361981,-0.136663293,-0.205812408,-2.011246674,-2.379290868,-0.230363342,-0.355220695
11800,-1.009865785,-0.528103038,-0.777739635,-0.840857815,-0.771030292,-0.814560586,-2.075826419,-1.086412756,-0.988117066,-0.709023811,-0.93443712,-0.728181047,-0.891595152,-2.646151672,-0.650556317,-1.06551408,-0.542592095,-0.12942835,-0.228227489,-0.449217839,-0.235706876,-0.218830275,-0.259301478,-0.273147382,-0.562660706,-0.214083893,-0.221106122,-1.998650905,-2.493004232,-0.255771008,-0.673355695
11900,-1.214361531,-0.619104105,-0.936067444,-1.114547645,-1.038963492,-1.124001132,-2.424492806,-1.401525685,-0.968946066,-1.301782897,-1.311999682,-1.197665995,-1.34628158,-3.057163958,-0.732339494,-1.146132455,-0.561557595,-0.139670816,-0.199637489,-0.503925089,-0.29445333,-0.227606561,-0.333464478,-0.362276049,-0.488788206,-0.194426793,-0.204853679,-2.102594828,-2.891517276,-0.249634008,-0.724540195
12000,-1.35347812,-0.722525309,-1.16219505,-1.266779395,-1.103133192,-1.067413234,-2.377727327,-1.232475542,-1.442884176,-0.954469778,-1.495956232,-1.316636812,-1.362188295,-3.195997865,-0.824791633,-1.321654655,-0.634317777,-0.159220016,-0.306426264,-0.678868714,-0.305148512,-0.295221847,-0.346755478,-0.347691382,-0.589995356,-0.190871193,-0.257878494,-2.169330597,-3.352570656,-0.347125675,-0.768219695
12100,-1.751573221,-0.832727749,-1.464057496,-1.528125825,-1.474380842,-1.321438041,-2.877895352,-1.510686756,-1.661819166,-0.884652873,-2.051232745,-1.908738264,-1.828835009,-4.66651603,-1.074987064,-1.681026142,-0.835468232,-0.162979116,-0.339561102,-0.852324714,-0.403955603,-0.307020704,-0.444151478,-0.486417216,-0.573985056,-0.237756693,-0.266179036,-2.11656202,-4.590888581,-0.446505675,-0.807096195
12200,-1.853461458,-0.883895491,-1.529882042,-1.633252223,-1.555812725,-1.768975314,-3.736152923,-1.919139756,-1.780371038,-1.231429706,-2.134799445,-1.877505156,-1.906403295,-4.876822151,-1.109337871,-1.730170117,-0.798020913,-0.121007816,-0.277753039,-0.816717714,-0.393540512,-0.316132704,-0.436152878,-0.465344216,-0.564326793,-0.251312293,-0.258693908,-2.138682828,-5.556980731,-0.459314008,-1.013985695
12300,-1.802542831,-0.852616546,-1.449884001,-1.463271937,-1.370168825,-1.696286688,-3.333794073,-2.055685256,-1.625914119,-1.717425992,-1.827152832,-1.764002852,-1.875753437,-4.745438172,-1.049031348,-1.640818955,-0.741145459,-0.177371016,-0.345557727,-0.740484089,-0.369012785,-0.329555275,-0.385027678,-0.427563049,-0.608329481,-0.257840693,-0.327355594,-2.277105597,-4.503248456,-0.462918675,-0.907189195
12400,-1.694485399,-0.880215819,-1.304268944,-1.354249839,-1.243250659,-1.691429388,-3.490310769,-1.94514147,-1.493539528,-1.655236206,-1.768033657,-1.790664599,-1.725893437,-4.544863708,-0.909606725,-1.56375833,-0.778852277,-0.266315683,-0.313988464,-0.679214214,-0.375559603,-0.307886275,-0.411371478,-0.473007716,-0.609188918,-0.279719993,-0.373095551,-2.326494982,-3.991042518,-0.404858342,-0.993982695
12500,-1.691506101,-0.782635603,-1.289959682,-1.281326444,-1.210929342,-1.533483954,-2.843814848,-1.869282113,-1.614306252,-1.294867778,-1.620155695,-1.497000226,-1.528234009,-4.207493687,-0.987604364,-1.72477008,-0.708878277,-0.336352016,-0.368931364,-0.692138214,-0.34153233,-0.370515561,-0.372289078,-0.406797049,-0.699204443,-0.278966293,-0.439108465,-2.384151597,-3.109147518,-0.379741008,-0.721495695
12600,-1.777606237,-0.718686479,-1.164520683,-1.015440849,-0.896817092,-1.379263034,-2.428609727,-1.66469447,-1.478697338,-0.509981706,-1.06931562,-0.642594883,-1.135631723,-3.890760865,-0.968716364,-1.765386492,-0.700284732,-0.34919985,-0.329251014,-0.662628464,-0.332329512,-0.357631847,-0.343006878,-0.353521049,-0.726515618,-0.220263093,-0.487499279,-2.235826135,-2.110170267,-0.376394675,-0.658797695
12700,-1.539190029,-0.607224448,-1.100832747,-1.131779837,-0.979445242,-1.347751328,-2.349294081,-1.653573756,-1.274861838,-0.857762492,-1.309487707,-0.948950615,-1.36252058,-4.014780958,-0.899904391,-1.56554033,-0.661218004,-0.336952016,-0.295153502,-0.526962964,-0.318518421,-0.346472275,-0.361754478,-0.385122049,-0.782551781,-0.203815493,-0.467102636,-2.39978352,-2.268137146,-0.331085342,-0.741190695
12800,-1.483740132,-0.589251197,-1.02135602,-0.957292757,-0.720303242,-1.140232434,-2.111014735,-1.274585685,-1.19987468,-0.398912302,-0.91452832,-0.480667639,-0.989551152,-3.724503658,-0.820729156,-1.470694905,-0.544307277,-0.322905683,-0.143490777,-0.516639089,-0.314766876,-0.350083561,-0.320404478,-0.280777716,-0.800639593,-0.186731293,-0.485896879,-2.455180366,-1.727839975,-0.308151008,-0.725833695
12900,-1.423725122,-0.485443737,-0.850670374,-0.788402277,-0.632458592,-1.222468645,-1.885452531,-1.244998113,-1.048781128,-0.233852602,-0.567024557,-0.500001857,-0.698150437,-3.605671615,-0.689060671,-1.425540017,-0.548889959,-0.461137016,-0.325564143,-0.456991339,-0.339483239,-0.393898704,-0.326080478,-0.290075216,-1.062962856,-0.256107693,-0.688825036,-2.685329558,-1.025444943,-0.250679008,-0.742398195
13000,-1.312098481,-0.363953932,-0.609506255,-0.406615869,-0.341583975,-1.809685212,-2.473679752,-1.196485042,-0.999174,-1.058249849,-0.34064767,-0.661730674,-0.767624652,-3.23913648,-0.541732787,-1.382993655,-0.531940323,-0.348445683,-0.447691632,-0.376695964,-0.418737785,-0.478381275,-0.347698478,-0.259928049,-1.441819681,-0.268323693,-0.699415808,-3.355205751,0.034324409,-0.277853008,-0.898740695
13100,-1.389624735,-0.359346416,-0.697523338,-0.425415921,-0.221708975,-1.679920792,-2.160881973,-1.183261399,-0.8696941,-0.824278744,-0.11520862,-0.402200557,-0.676103295,-2.850232065,-0.515237902,-1.55022458,-0.502599686,-0.390905016,-0.549970489,-0.374757839,-0.460428239,-0.531590275,-0.366798878,-0.279865049,-1.545246781,-0.295813293,-0.709992836,-3.416652135,1.048553828,-0.315512675,-0.844690695
13200,-1.574753149,-0.544925378,-0.73170392,-0.217498419,0.034901325,-2.291194834,-3.118939819,-1.345989613,-0.714296576,-0.429241325,0.255842005,0.214637445,-0.343697295,-3.682908244,-0.719674902,-2.157293805,-0.557709004,-0.363445683,-0.472540569,-0.352674589,-0.492418058,-0.520329847,-0.388116078,-0.252808216,-1.526833431,-0.208678893,-0.734129351,-3.46361652,1.050755513,-0.296101008,-1.050778195
13300,-1.575347417,-0.337673541,-0.624048634,-0.254851489,-0.112483609,-2.228592043,-3.240204631,-1.41366747,-0.817735119,-0.30390574,0.292217693,0.381846666,-0.459058009,-3.960682744,-0.809075099,-2.04725183,-0.560696232,-0.32635535,-0.417951197,-0.389367089,-0.457523512,-0.512591132,-0.372525878,-0.276264549,-1.613227481,-0.263770393,-0.730305008,-3.652256751,0.470516826,-0.269130675,-1.318682195
13400,-1.510532756,-0.339748844,-0.556448291,-0.214990029,-0.152616292,-2.37339649,-3.224057069,-1.408519185,-0.72527949,-0.401362159,0.273592943,0.146021005,-0.34986058,-3.98552653,-0.792878575,-2.013312455,-0.507395913,-0.391338883,-0.491839168,-0.363537714,-0.42121133,-0.524707418,-0.337630478,-0.264527216,-1.666872693,-0.221639493,-0.717174679,-3.592187289,0.733415629,-0.242985008,-1.209640695
13500,-1.583781799,-0.33160144,-0.544662768,-0.195110169,-0.101317675,-2.363473021,-3.41273106,-1.590285899,-0.678175719,-0.721689744,0.136839818,0.178378077,-0.592091152,-4.173704673,-0.866111931,-2.02772158,-0.554691504,-0.375915916,-0.383786393,-0.334698964,-0.490705694,-0.488743847,-0.398248678,-0.314174216,-1.684963181,-0.223561093,-0.778775608,-3.754012058,0.400803808,-0.261440008,-1.333816195
13600,-1.657305173,-0.415196894,-0.779516921,-0.368295021,-0.136363092,-2.314883108,-3.10408108,-1.602899828,-0.878054495,-0.686721878,-0.044538045,-0.058604079,-0.76145458,-4.072297387,-0.922772453,-2.109680455,-0.574942368,-0.31714015,-0.383217422,-0.391013089,-0.503765603,-0.507102132,-0.411371678,-0.296475549,-1.812731193,-0.268133493,-0.828319965,-3.898883751,0.376263203,-0.300051342,-1.320083195
13700,-1.648560676,-0.39912837,-0.794506039,-0.494623311,-0.294761059,-2.504531268,-3.414871094,-1.753755113,-0.759497528,-0.873517521,-0.015178407,-0.140853827,-0.720088723,-4.278553887,-0.871894468,-2.058938755,-0.600306913,-0.244890883,-0.318523052,-0.422208714,-0.456763148,-0.562691132,-0.375903478,-0.334574049,-1.828638443,-0.205022093,-0.762546722,-3.943382443,0.081053567,-0.255205342,-1.536691195
13800,-1.946422935,-0.396739442,-0.944004238,-0.612663787,-0.435238609,-2.798165785,-3.39957341,-2.016601113,-0.953757242,-1.203516968,-0.222131345,-0.359661632,-0.807085937,-4.540216601,-1.068371871,-2.318612355,-0.718596095,-0.22684885,-0.28389331,-0.421495839,-0.510387421,-0.574420418,-0.456431478,-0.376133216,-1.979633993,-0.277286993,-0.851740179,-4.096484443,-0.261585886,-0.321392675,-1.379073695
13900,-2.441657496,-0.514189768,-1.241064303,-0.738222449,-0.740975092,-3.359712241,-3.982792781,-2.329466613,-1.458310166,-0.504911621,0.281712605,0.465631596,-1.089478795,-5.836699102,-1.942686277,-3.12887013,-0.889877368,-0.20005735,-0.464839409,-0.739223964,-0.596414512,-0.61750199,-0.545026878,-0.467823549,-2.096625568,-0.282604293,-0.823269079,-4.40472252,-1.86852551,-0.390125008,-1.515101695
14000,-3.090617808,-0.683810682,-1.608801239,-0.959732067,-1.185356709,-4.326709094,-4.445590635,-2.196162113,-2.182997163,1.526498146,2.732024163,3.042965012,-0.347178437,-6.766085351,-3.068403879,-4.676520122,-0.978043823,-0.701102016,-1.307918125,-1.106335714,-0.809109421,-0.89215799,-0.669647278,-0.568908882,-3.205671756,-0.554579993,-1.829203579,-5.74710852,-2.244195261,-0.617910008,-2.352509695
14100,-2.919771563,-0.617324076,-1.678665339,-0.936124671,-1.053437225,-4.390785821,-4.006853381,-1.695438042,-1.943229328,2.279875489,3.6693748,3.603131856,-0.037166009,-6.346330602,-2.568306997,-4.532795416,-0.917361323,-1.46953835,-2.301660402,-1.014302714,-0.872668967,-1.244954561,-0.737098278,-0.548955382,-3.644366068,-0.809841593,-2.713757312,-6.383815212,-1.205424443,-0.684259008,-2.166365195
14200,-2.284394578,-0.505469735,-1.310847479,-0.357800629,-0.400632009,-3.545059634,-2.426464973,-0.651051181,-1.189609961,3.266627105,5.030623955,4.431895496,1.118360777,-4.912542244,-1.994485002,-4.191732262,-0.670129732,-1.77426135,-2.403859202,-0.808934589,-0.857998603,-1.270794561,-0.643248078,-0.495677716,-3.58584329,-0.745296193,-2.864155322,-6.220223828,3.421839263,-0.611338008,-1.988222195
14300,-1.023182354,-0.384023452,-0.562601245,0.339696931,0.558236492,-2.140438802,0.686819796,1.046428958,-0.166173361,4.832998602,6.967105918,5.539606645,2.618686563,-3.196679459,-0.803663419,-3.473683442,-0.345434141,-1.297500516,-1.677098203,-0.442143464,-0.648947876,-0.944783561,-0.455710278,-0.298774882,-2.951114518,-0.352202193,-1.902088484,-5.400069751,8.006557066,-0.375556675,-1.956936195
14400,-1.097192455,-0.38215602,-0.826560692,0.320866111,0.705947825,-2.06990527,0.917716677,1.180542744,0.035111505,4.539353651,6.895358605,5.540157968,2.693294277,-3.433243959,-0.612033279,-3.217008405,-0.245324959,-0.526880216,-0.597456827,-0.402291964,-0.609992148,-0.613969132,-0.459068878,-0.319119549,-1.832303968,-0.292188693,-1.136754679,-4.211475866,7.906235445,-0.274160342,-1.600363195
14500,-1.858618538,-0.49523238,-1.585592516,-0.542219709,-0.045570342,-2.771660388,-1.1725258,0.400840101,-0.514324114,4.102009281,6.484360418,5.259601494,2.122063848,-4.617145959,-1.21332235,-3.505329655,-0.44214355,-0.434806016,-0.48759433,-0.613794339,-0.663416058,-0.641756704,-0.551593278,-0.499897216,-1.739065968,-0.405538693,-0.917940694,-4.340476905,6.153551157,-0.441915675,-1.609900195
14600,-2.85691702,-0.514156582,-2.162018286,-1.019606576,-0.755459459,-4.217118348,-4.107368565,-1.620143185,-1.03557288,2.548985974,4.806304393,4.462935596,0.545288563,-5.606892459,-1.61851744,-3.806607855,-0.699048413,-0.401808683,-0.572690177,-0.727260464,-0.704366421,-0.679550275,-0.663755878,-0.570869382,-1.549111318,-0.356532393,-0.772916194,-4.112589366,2.371977982,-0.354982675,-1.724395195
14700,-3.938037454,-0.856266322,-2.645346324,-1.662041355,-1.550057825,-6.017785558,-5.468574115,-4.50164447,-1.99971931,0.820051918,2.26492116,3.059172522,-1.51085658,-7.266748458,-2.742608056,-4.150061482,-0.946824777,-0.202852683,-0.567520995,-1.121085839,-0.767646967,-0.531511132,-0.795758878,-0.758390882,-1.161721318,-0.408551093,-0.493532879,-3.951598674,-1.253888527,-0.476217675,-1.672432195
14800,-4.373650422,-0.917741405,-2.640904093,-1.931010949,-1.983457592,-6.673718023,-6.437104523,-5.611783399,-2.619659914,0.393442718,1.159999543,2.407877315,-2.507763866,-8.45216553,-3.521361871,-4.100421705,-1.038854004,-0.078383583,-0.478712105,-1.336714589,-0.862382148,-0.585816132,-0.886732078,-0.844136382,-1.201861706,-0.498126993,-0.511814294,-4.216963443,-4.491706006,-0.607284008,-1.961734195
14900,-4.540930822,-0.907376816,-2.759041547,-2.032616209,-2.129322675,-6.890328257,-6.488352781,-6.304658828,-2.702367396,0.053909803,0.85547768,2.258998069,-3.26223058,-8.59150853,-3.60055551,-4.052879467,-0.99610355,-0.162317216,-0.590578267,-1.373260339,-0.832329058,-0.581668704,-0.860559078,-0.895834882,-1.253253893,-0.518271793,-0.586036136,-4.275793982,-4.597133568,-0.612897675,-1.989296195
15000,-4.728493813,-1.034565782,-2.891443593,-2.072796255,-2.112935642,-6.924378643,-6.341814881,-6.599734113,-2.76994788,-0.193595959,0.673776118,2.17091069,-3.435330723,-8.774115315,-3.694226879,-4.239102755,-1.040690959,-0.167674483,-0.598297914,-1.399466214,-0.857224512,-0.615140418,-0.868801878,-0.887217049,-1.372344931,-0.529261593,-0.605472108,-4.334235135,-4.681599556,-0.661348342,-2.155597195
15100,-4.853547917,-0.846641082,-3.251263601,-2.559715289,-2.531109709,-7.650147196,-6.957724923,-6.626738899,-2.596260204,1.385513482,3.624550434,3.896101593,-2.554240437,-9.021759172,-3.611003325,-5.006295555,-1.091617868,-0.079236016,-0.624893032,-1.548306089,-0.818253967,-0.57998099,-0.872714678,-0.875972382,-1.373681031,-0.525614293,-0.547142494,-4.457742366,-3.980261631,-0.714796675,-2.133384195
15200,-4.964852467,-0.92624346,-3.312618424,-2.676716709,-2.595902109,-7.754706474,-7.062131602,-6.832359185,-2.737611745,1.060564837,3.129080173,3.573188485,-2.747575009,-9.281644244,-3.77859211,-5.001734547,-1.156399459,-0.18611445,-0.678831768,-1.547588464,-0.846590967,-0.643121561,-0.903890278,-0.879563049,-1.486861881,-0.563179893,-0.699415794,-4.541928828,-4.388652318,-0.761806342,-2.170915195
15300,-5.232337963,-0.986996698,-3.380794293,-2.626116569,-2.568474275,-7.813873334,-7.297924302,-7.288818399,-2.911401622,0.781287865,2.566911078,3.270414384,-3.17400408,-9.405580744,-3.806179994,-5.07585623,-1.198922186,-0.189552116,-0.72389202,-1.585877964,-0.881236148,-0.66492399,-0.948936878,-0.959845716,-1.556427581,-0.589646193,-0.693040594,-4.620056212,-4.489509743,-0.791953008,-2.475889695
15400,-5.952164553,-0.899717131,-3.502465186,-2.864988649,-2.834535825,-8.25790511,-7.51588209,-7.986454328,-3.10194526,0.751753451,2.479347901,3.292327545,-3.676133866,-9.622499422,-3.855426456,-5.13599788,-1.260750141,-0.280034816,-0.831698267,-1.680932714,-0.91731333,-0.716393561,-0.981137078,-1.010115216,-1.625761543,-0.639635393,-0.777675779,-4.797242674,-5.048555743,-0.836543342,-2.518906195
15500,-6.400554976,-1.005448294,-3.741721462,-3.026562509,-3.041100759,-8.64939899,-7.721903198,-8.173091256,-3.064340678,0.677534003,2.505160183,3.248712451,-3.711399152,-9.945342315,-3.960963871,-5.243023342,-1.251893777,-0.28769835,-0.79427952,-1.678377089,-0.930653967,-0.725089847,-0.986039878,-1.010825716,-1.760933306,-0.688981393,-0.880930051,-4.941945135,-5.457904243,-0.908316675,-2.487501195
15600,-6.567648235,-1.24654596,-3.722333739,-2.977629529,-2.934645705,-9.049172381,-8.220475169,-8.748817971,-3.29508608,0.342018384,1.947012138,2.898417328,-4.269586437,-10.17103281,-4.08221501,-5.180694486,-1.356168004,-0.39836135,-0.927632194,-1.770378589,-1.015906967,-0.809295847,-1.022360878,-1.045246549,-1.822924181,-0.727404893,-0.994093594,-5.173903828,-5.547003906,-0.952975008,-2.458485195
15700,-6.872931449,-1.107503805,-3.875257516,-3.225934969,-3.31457862,-9.459579921,-8.568842307,-9.014345328,-3.462544051,0.314417237,1.94914123,2.829877154,-4.411294437,-10.39604732,-3.993090294,-5.27242078,-1.409132732,-0.458085016,-1.028151909,-1.791626214,-0.970983967,-0.85564299,-1.029845078,-1.100026549,-1.916225318,-0.769602493,-1.053895951,-5.218389982,-5.904947931,-0.963980008,-2.605725195
15800,-7.393409267,-1.09662731,-3.924054516,-3.217513141,-3.419777842,-9.826828755,-8.807211448,-9.294108971,-3.439070253,0.310394413,1.829192968,2.829913457,-4.690500723,-10.47580253,-4.001197079,-5.305781286,-1.419098641,-0.40811835,-0.95453314,-1.791711089,-1.03492433,-0.858686418,-1.087082078,-1.129350216,-2.046269931,-0.757790293,-1.147902151,-5.468280674,-6.107043731,-0.978623008,-2.980312695
15900,-7.71217979,-1.150187787,-3.991394132,-3.282122169,-3.486026282,-10.12980937,-8.869351115,-9.615365113,-3.642724526,0.189906122,1.252429418,2.524433796,-5.009168152,-10.59988774,-4.12018711,-5.424439567,-1.476812413,-0.52906645,-0.987875785,-1.903726214,-1.102171785,-0.889042561,-1.145167678,-1.138545216,-2.159950531,-0.786723593,-1.299207979,-5.645157289,-6.469920118,-1.035226675,-3.294889695
16000,-7.851650095,-1.131987205,-3.919641586,-3.320334869,-3.616300949,-10.21208923,-9.156525802,-9.969146256,-3.688802106,-0.256483621,0.97977143,2.363109488,-5.258428009,-10.76633485,-4.236908933,-5.463868217,-1.480713595,-0.485165683,-1.005614957,-1.874931214,-1.107346876,-0.90938499,-1.185392478,-1.216080549,-2.309188006,-0.856128893,-1.300568794,-5.819673828,-6.643821756,-1.027538008,-3.256455195
16100,-7.887485095,-1.219688727,-3.998844862,-3.428677603,-3.634460552,-10.54421461,-9.452245098,-9.907151328,-3.695903399,-0.178967292,0.95312998,2.273279241,-5.275772723,-10.92985239,-4.247798141,-5.687192117,-1.55995755,-0.71718085,-1.244597274,-1.938962589,-1.132987058,-0.984117275,-1.199462878,-1.222300549,-2.351890568,-0.844552193,-1.436675865,-5.934390135,-6.717132006,-1.055002008,-2.771762195
